"birdID","Sex","Lifespan","Yr","Mated","Terrs","Poccup","Pfledge","Fledge"
"2","M","2","1",1,"46",0.350759571616869,0.346552772479243,1
"77","M","1","1",1,"31",0.666595735318522,0.64249207835165,1
"84","M","1","1",1,"16",0.266974183393605,0.553797174805008,3
"140","M","3","1",1,"64",0.736058876219292,0.274375523704658,0
"155","M","6","1",1,"82",0.483239302925654,0.310654205882094,1
"166","M","9","1",1,"59",0.79744643173618,0.743931220248689,3
"223","M","6","1",1,"6",0.307676357095029,0.109008619145258,0
"236","M","1","1",1,"102",0.526241335768874,0.640857923352182,3
"137","F","5","1",1,"82",0.483239302925654,0.310654205882094,1
"53","F","1","1",1,"102",0.526241335768874,0.640857923352182,3
"122","F","2","1",1,"59",0.79744643173618,0.743931220248689,3
"147","F","1","1",1,"6",0.307676357095029,0.109008619145258,0
"216","F","1","1",1,"64",0.736058876219292,0.274375523704658,0
"243","F","2","1",1,"46",0.350759571616869,0.346552772479243,1
"1","F","5","1",1,"31",0.666595735318522,0.64249207835165,1
"29","F","3","1",1,"16",0.266974183393605,0.553797174805008,3
"28","M","1","1",0,"111",0.493999302027967,0.477593304687659,0
"114","M","1","1",0,"83",0.663801190221839,0.622257124357627,0
"143","M","4","1",0,"112",0.660541342302428,0.419091532330019,0
"241","F","2","1",0,"97",0.788976335944842,0.501322124645092,0
"194","F","7","1",0,"78",0.49713381838307,0.327418161016635,0
"196","F","1","1",0,"68",0.307261046480911,0.355331359548762,0
"168","F","1","1",0,"24",0.47319445536968,0.497737699979035,0
"44","F","3","1",0,"86",0.396877758366586,0.622611060237962,0
"96","F","2","1",0,"2",0.617667631825554,0.666895963001414,0
"241","F","2","2",1,"97",0.788976335944842,0.375991593483819,1
"137","F","5","2",1,"22",0.711769248784574,0.231805892747091,1
"122","F","2","2",1,"43",0.707923451127687,0.192018158669702,0
"243","F","2","2",1,"21",0.678827412515514,0.479896099021099,1
"29","F","3","2",1,"105",0.389580396421247,0.352173845113563,3
"96","F","2","2",1,"102",0.526241335768874,0.480643442514136,2
"6","F","1","2",1,"112",0.660541342302428,0.314318649247514,1
"18","F","6","2",1,"83",0.663801190221839,0.46669284326822,0
"56","F","3","2",1,"118",0.700865632367339,0.443522436574502,1
"57","F","1","2",1,"63",0.631761179884912,0.471368450325533,1
"83","F","4","2",1,"37",0.422093114898125,0.342237491275382,2
"100","F","3","2",1,"62",0.525839654669724,0.0670961139528993,0
"151","F","4","2",1,"36",0.544217294422194,0.443890477555423,1
"217","F","3","2",1,"119",0.33262757206474,0.389418855921206,2
"194","F","7","2",0,"78",0.49713381838307,0.245563620762476,0
"2","M","2","2",1,"43",0.678827412515514,0.192018158669702,0
"166","M","9","2",1,"22",0.707923451127687,0.231805892747091,1
"140","M","3","2",1,"97",0.788976335944842,0.375991593483819,1
"9","M","8","2",1,"37",0.422093114898125,0.342237491275382,2
"22","M","1","2",1,"36",0.544217294422194,0.443890477555423,1
"46","M","7","2",1,"118",0.700865632367339,0.443522436574502,1
"183","M","1","2",1,"7",0.254660791705776,0.356738300110324,3
"193","M","1","2",1,"102",0.526241335768874,0.480643442514136,2
"198","M","1","2",1,"62",0.525839654669724,0.0670961139528993,0
"199","M","3","2",1,"103",0.723051722489757,0.451930484420449,2
"213","M","3","2",1,"105",0.389580396421247,0.352173845113563,3
"231","M","13","2",1,"2",0.617667631825554,0.50017197225106,2
"240","M","1","2",0,"120",0.593477130934487,0.26124026518134,0
"137","F","5","3",1,"30",0.422977545076103,0.20752046047973,1
"56","F","3","3",1,"102",0.526241335768874,0.320428961676091,1
"83","F","4","3",1,"90",0.79003725746183,0.308526603270263,0
"18","F","6","3",1,"72",0.658656663451536,0.17473532297999,0
"100","F","3","3",1,"76",0.607194592040277,0.118136150185076,0
"151","F","4","3",1,"86",0.396877758366586,0.311305530118981,0
"217","F","3","3",1,"101",0.528702260575551,0.265642226297431,0
"44","F","3","3",1,"41",0.576001187875992,0.286285552274965,1
"170","F","2","3",1,"97",0.788976335944842,0.250661062322546,0
"39","F","5","3",1,"51",0.501651427976156,0.191333498074137,2
"99","F","9","3",1,"32",0.612354306807313,0.198869630145428,0
"150","F","5","3",1,"54",0.622962617701852,0.139416542499611,1
"158","F","1","3",1,"62",0.525839654669724,0.0447307426352662,0
"174","F","1","3",1,"77",0.230269796453074,0.249146312813895,3
"189","F","3","3",1,"74",0.441452201314394,0.328585037662766,1
"244","F","7","3",1,"35",0.434319140539768,0.33112556148464,2
"194","F","7","3",0,"78",0.49713381838307,0.122781810381238,0
"1","F","5","3",0,"80",0.532862315409746,0.238387131062172,0
"9","M","8","3",1,"90",0.79003725746183,0.308526603270263,0
"46","M","7","3",1,"102",0.526241335768874,0.320428961676091,1
"213","M","3","3",1,"85",0.348970091889666,0.131271607565649,0
"140","M","3","3",1,"76",0.607194592040277,0.118136150185076,0
"199","M","3","3",1,"86",0.396877758366586,0.311305530118981,0
"231","M","13","3",1,"35",0.434319140539768,0.33112556148464,2
"143","M","4","3",1,"72",0.658656663451536,0.17473532297999,0
"223","M","6","3",1,"54",0.622962617701852,0.139416542499611,1
"52","M","3","3",1,"51",0.501651427976156,0.191333498074137,2
"75","M","4","3",1,"32",0.612354306807313,0.198869630145428,0
"123","M","1","3",1,"101",0.528702260575551,0.265642226297431,0
"181","M","1","3",0,"27",0.502189916871364,0.232849506943109,0
"182","M","5","3",0,"21",0.711769248784574,0.319930732680733,0
"209","M","1","3",0,"105",0.389580396421247,0.234782563409042,0
"230","M","5","3",0,"116",0.385415577296754,0.223578927347874,0
"249","M","1","3",0,"75",0.539122440115083,0.14178670955956,0
"194","F","7","4",1,"78",0.49713381838307,0.0920863577859286,0
"56","F","3","4",1,"63",0.631761179884912,0.471368450325532,1
"83","F","4","4",1,"33",0.711679482258667,0.218563110032409,2
"18","F","6","4",1,"99",0.434319140539768,0.316437320076627,3
"151","F","4","4",1,"19",0.590744265682056,0.427809181986528,4
"99","F","9","4",1,"91",0.60660785333744,0.310352291792887,2
"150","F","5","4",1,"109",0.470792471989564,0.199541318116563,1
"244","F","7","4",1,"35",0.422512866094671,0.49668834222696,4
"137","F","5","4",1,"102",0.526241335768874,0.480643442514136,3
"100","F","3","4",1,"88",0.632762648398505,0.412722307510223,1
"217","F","3","4",1,"73",0.783891927728112,0.435425543242177,3
"39","F","5","4",1,"115",0.352250574127966,0.379838951973956,2
"189","F","3","4",1,"103",0.723051722489757,0.451930484420449,1
"1","F","5","4",1,"32",0.612354306807313,0.298304445218142,2
"11","F","5","4",1,"34",0.466432344565484,0.18214667089615,3
"47","F","1","4",1,"21",0.711769248784574,0.479896099021099,2
"65","F","1","4",1,"87",0.619102790705468,0.336021647659459,2
"85","F","6","4",1,"5",0.586460613786848,0.323457410334437,2
"111","F","2","4",1,"2",0.617667631825554,0.50017197225106,3
"149","F","2","4",1,"111",0.493999302027967,0.358194978515744,2
"180","F","1","4",1,"116",0.385415577296754,0.335368391021812,0
"232","F","1","4",1,"84",0.385608768207968,0.399933912048238,3
"248","F","2","4",1,"50",0.164538935522645,0.376924273339708,1
"9","M","8","4",1,"33",0.711679482258667,0.218563110032409,2
"46","M","7","4",1,"63",0.631761179884912,0.471368450325532,1
"231","M","13","4",1,"99",0.422512866094671,0.316437320076627,3
"143","M","4","4",1,"35",0.434319140539768,0.49668834222696,4
"223","M","6","4",1,"109",0.470792471989564,0.199541318116563,1
"213","M","3","4",1,"50",0.164538935522645,0.376924273339708,1
"52","M","3","4",1,"32",0.612354306807313,0.298304445218142,2
"230","M","5","4",1,"102",0.526241335768874,0.480643442514136,3
"30","M","2","4",1,"5",0.586460613786848,0.323457410334437,2
"90","M","2","4",1,"87",0.619102790705468,0.336021647659459,2
"21","M","1","4",1,"2",0.617667631825554,0.50017197225106,3
"161","M","2","4",1,"78",0.49713381838307,0.245563620762476,0
"167","M","1","4",1,"84",0.385608768207968,0.399933912048238,3
"194","F","7","5",1,"78",0.49713381838307,0.0920863577859286,1
"18","F","6","5",1,"99",0.434319140539768,0.316437320076627,2
"83","F","4","5",1,"117",0.357055013621642,0.311593853173602,1
"150","F","5","5",1,"86",0.396877758366586,0.622611060237962,1
"137","F","5","5",1,"97",0.788976335944842,0.501322124645092,1
"1","F","5","5",1,"27",0.502189916871364,0.465699013886219,1
"151","F","4","5",1,"87",0.619102790705468,0.448028863545945,3
"39","F","5","5",1,"71",0.427599523621705,0.403676590054359,3
"189","F","3","5",1,"100",0.526352776398472,0.403651907035614,2
"11","F","5","5",1,"4",0.48220987216806,0.439439359990016,1
"85","F","6","5",1,"64",0.736058876219292,0.274375523704658,3
"111","F","2","5",1,"63",0.631761179884912,0.62849126710071,3
"248","F","2","5",1,"98",0.731751456781002,0.529618941237014,3
"41","F","4","5",1,"25",0.338885539741852,0.482127985167076,3
"58","F","2","5",1,"2",0.617667631825554,0.666895963001414,3
"179","F","1","5",1,"95",0.56004499226444,0.345449190812865,0
"219","F","3","5",1,"92",0.554390648186776,0.626514530104399,2
"238","F","1","5",1,"76",0.607194592040277,0.236272300370151,0
"99","F","9","5",0,"3",0.420124913742668,0.248978348372889,0
"244","F","7","5",0,"20",0.584395401127062,0.390317942994919,0
"149","F","2","5",0,"29",0.487298862197066,0.83960315943056,0
"224","F","13","5",0,"19",0.60660785333744,0.570412242648704,0
"138","F","3","5",0,"62",0.525839654669724,0.0894614852705324,0
"231","M","13","5",1,"99",0.422512866094671,0.316437320076627,2
"9","M","8","5",1,"117",0.357055013621642,0.311593853173602,1
"52","M","3","5",1,"27",0.502189916871364,0.465699013886219,1
"230","M","5","5",1,"97",0.788976335944842,0.501322124645092,1
"46","M","7","5",1,"4",0.48220987216806,0.439439359990016,1
"61","M","3","5",1,"64",0.736058876219292,0.274375523704658,3
"75","M","4","5",1,"98",0.731751456781002,0.529618941237014,3
"79","M","1","5",1,"95",0.56004499226444,0.345449190812865,0
"95","M","2","5",1,"87",0.619102790705468,0.448028863545945,3
"106","M","5","5",1,"100",0.526352776398472,0.403651907035614,2
"197","M","2","5",1,"25",0.338885539741852,0.482127985167076,3
"155","M","6","5",0,"120",0.593477130934487,0.34832035357512,0
"5","M","1","5",0,"73",0.783891927728112,0.580567390989569,0
"136","M","3","5",0,"103",0.723051722489757,0.602573979227266,0
"226","M","1","5",0,"35",0.434319140539768,0.66225112296928,0
"18","F","6","6",1,"11",0.616616633140265,0.316016938627106,0
"11","F","5","6",1,"40",0.76620927119657,0.175328228965068,0
"41","F","4","6",1,"14",0.658326206635734,0.186432431463067,0
"194","F","7","6",1,"36",0.544217294422194,0.443890477555424,4
"150","F","5","6",1,"54",0.622962617701852,0.209124813749417,0
"39","F","5","6",1,"78",0.49713381838307,0.245563620762476,1
"85","F","6","6",1,"89",0.528491077226978,0.183344776620528,1
"58","F","2","6",1,"103",0.723051722489757,0.45193048442045,2
"219","F","3","6",1,"97",0.788976335944842,0.375991593483819,2
"133","F","3","6",1,"33",0.711679482258667,0.218563110032409,0
"50","F","6","6",1,"104",0.44123507651706,0.456370276118021,3
"89","F","3","6",1,"99",0.422512866094671,0.316437320076627,1
"91","F","1","6",1,"118",0.700865632367339,0.443522436574502,0
"92","F","2","6",1,"1",0.547499279838104,0.384936250489619,2
"132","F","2","6",1,"87",0.619102790705468,0.336021647659459,2
"134","F","1","6",1,"43",0.678827412515514,0.192018158669702,0
"135","F","3","6",1,"8",0.343907894450118,0.36709515346934,1
"148","F","2","6",1,"90",0.79003725746183,0.462789904905395,3
"202","F","3","6",1,"92",0.554390648186776,0.469885897578299,3
