"birdID","Sex","Lifespan","Yr","Mated","Terrs","Poccup","Pfledge","Fledge"
"3","M","1","1",1,"31",0.73806828681358,0.258297764674811,2
"61","M","1","1",1,"61",0.763472091333762,0.563806797615017,1
"77","M","4","1",1,"45",0.157043897202148,0.509954607733026,3
"100","M","2","1",1,"53",0.430644696526563,0.608829896586705,2
"221","M","2","1",1,"36",0.620614474418441,0.823160499446698,3
"232","M","2","1",1,"9",0.517600142963811,0.43676208589461,3
"153","F","2","1",1,"61",0.763472091333762,0.563806797615017,1
"126","F","3","1",1,"53",0.430644696526563,0.608829896586705,2
"193","F","3","1",1,"9",0.517600142963811,0.43676208589461,3
"184","F","1","1",1,"31",0.73806828681358,0.258297764674811,2
"18","F","8","1",1,"36",0.620614474418441,0.823160499446698,3
"23","F","4","1",1,"45",0.157043897202148,0.509954607733026,3
"44","M","2","1",0,"74",0.339667371625922,0.271446370221613,0
"114","M","3","1",0,"58",0.363759021338362,0.773815415298784,0
"159","M","2","1",0,"119",0.719264178092518,0.467860792411699,0
"250","F","1","1",0,"118",0.511650337035993,0.35478627499225,0
"204","F","1","1",0,"73",0.565707800495796,0.547876257243764,0
"123","F","3","1",0,"70",0.434034495736111,0.495908069834653,0
"91","F","3","1",0,"17",0.788954718695379,0.77327061982884,0
"210","F","4","1",0,"18",0.414043953659429,0.551890545952352,0
"35","F","1","1",0,"4",0.766051598887426,0.405933815518661,0
"45","F","7","1",0,"27",0.562077354881501,0.276215953934323,0
"108","F","6","1",0,"33",0.650730602071436,0.220615138000724,0
"170","F","2","1",0,"34",0.742445842972305,0.381058321247907,0
"243","F","2","1",0,"66",0.436991094456565,0.497957909793844,0
"91","F","3","2",1,"17",0.788954718695379,0.57995296487163,1
"243","F","2","2",1,"66",0.436991094456565,0.373468432345383,1
"126","F","3","2",1,"40",0.487539845475547,0.470312107614085,2
"193","F","3","2",1,"75",0.423875687708942,0.150638096640592,0
"18","F","8","2",1,"88",0.554514927272967,0.436177296443978,1
"23","F","4","2",1,"26",0.367190761176358,0.28921044165045,0
"153","F","2","2",1,"74",0.339667371625922,0.20358477766621,0
"4","F","2","2",1,"29",0.375134296915096,0.151011642732877,0
"50","F","1","2",1,"41",0.374389704895437,0.481609605081544,3
"96","F","7","2",1,"119",0.719264178092518,0.350895594308774,0
"102","F","5","2",1,"23",0.445112473351098,0.522240369966124,2
"118","F","14","2",1,"104",0.782104649656448,0.42540474079677,1
"195","F","1","2",1,"103",0.821114169875744,0.452507695684988,2
"203","F","2","2",1,"110",0.716378786716464,0.376641098010731,1
"217","F","3","2",1,"46",0.36428586421293,0.35655140330382,2
"240","F","1","2",1,"58",0.363759021338362,0.580361561474088,2
"123","F","3","2",0,"70",0.434034495736111,0.37193105237599,0
"210","F","4","2",0,"18",0.414043953659429,0.413917909464264,0
"45","F","7","2",0,"27",0.562077354881501,0.207161965450742,0
"108","F","6","2",0,"33",0.650730602071436,0.165461353500543,0
"170","F","2","2",0,"34",0.742445842972305,0.28579374093593,0
"44","M","2","2",1,"74",0.339667371625922,0.20358477766621,0
"159","M","2","2",1,"119",0.719264178092518,0.350895594308774,0
"77","M","4","2",1,"75",0.367190761176358,0.150638096640592,0
"100","M","2","2",1,"26",0.487539845475547,0.28921044165045,0
"49","M","4","2",1,"29",0.375134296915096,0.151011642732877,0
"62","M","1","2",1,"103",0.821114169875744,0.452507695684988,2
"64","M","2","2",1,"112",0.621691545546414,0.364446121658513,3
"107","M","7","2",1,"46",0.36428586421293,0.35655140330382,2
"113","M","3","2",1,"66",0.436991094456565,0.373468432345383,1
"135","M","1","2",1,"41",0.374389704895437,0.481609605081544,3
"145","M","1","2",1,"23",0.445112473351098,0.522240369966124,2
"151","M","15","2",1,"101",0.593397206066146,0.419487376775125,1
"211","M","2","2",1,"104",0.782104649656448,0.42540474079677,1
"118","F","14","3",1,"104",0.782104649656448,0.212702370398385,2
"108","F","6","3",1,"33",0.650730602071436,0.0827306767502715,1
"193","F","3","3",1,"98",0.486449160540236,0.176483591143211,0
"4","F","2","3",1,"54",0.81790054310964,0.262187813034346,1
"217","F","3","3",1,"52",0.755724704001515,0.245341584115809,1
"91","F","3","3",1,"75",0.367190761176358,0.100425397760394,0
"126","F","3","3",1,"30",0.686181250757721,0.218765635688225,2
"18","F","8","3",1,"68",0.374008552036645,0.407485839427565,1
"23","F","4","3",1,"20",0.713248070081793,0.245155413443272,1
"96","F","7","3",1,"112",0.621691545546414,0.242964081105675,0
"102","F","5","3",1,"31",0.73806828681358,0.129148882337406,0
"203","F","2","3",1,"97",0.710586508991935,0.194625853024629,1
"72","F","2","3",1,"80",0.601184353433081,0.328713578946667,2
"8","F","3","3",1,"12",0.556825716667618,0.238792382062417,2
"28","F","2","3",1,"21",0.48480695141592,0.16167938916613,0
"37","F","2","3",1,"88",0.554514927272967,0.290784864295985,1
"41","F","4","3",1,"81",0.699668377806142,0.258429452968653,1
"46","F","1","3",1,"41",0.374389704895437,0.321073070054363,2
"47","F","3","3",1,"89",0.57769513337418,0.128425135204449,0
"138","F","3","3",1,"59",0.093097152350995,0.247936484959215,1
"123","F","3","3",0,"70",0.434034495736111,0.185965526187995,0
"210","F","4","3",0,"18",0.414043953659429,0.206958954732132,0
"45","F","7","3",0,"27",0.562077354881501,0.103580982725371,0
"219","F","4","3",0,"117",0.662058026454505,0.198525991095334,0
"211","M","2","3",1,"104",0.782104649656448,0.212702370398385,2
"77","M","4","3",1,"98",0.486449160540236,0.176483591143211,0
"64","M","2","3",1,"20",0.713248070081793,0.245155413443272,1
"113","M","3","3",1,"88",0.554514927272967,0.290784864295985,1
"114","M","3","3",1,"30",0.686181250757721,0.218765635688225,2
"226","M","3","3",1,"89",0.57769513337418,0.128425135204449,0
"52","M","2","3",1,"41",0.374389704895437,0.321073070054363,2
"60","M","5","3",1,"59",0.093097152350995,0.247936484959215,1
"73","M","1","3",1,"97",0.710586508991935,0.194625853024629,1
"147","M","1","3",1,"12",0.556825716667618,0.238792382062417,2
"157","M","3","3",1,"68",0.374008552036645,0.407485839427565,1
"180","M","2","3",1,"112",0.621691545546414,0.242964081105675,0
"201","M","1","3",1,"31",0.73806828681358,0.129148882337406,0
"96","F","7","4",1,"112",0.621691545546414,0.182223060829257,0
"18","F","8","4",1,"54",0.699668377806142,0.393281719551519,2
"37","F","2","4",1,"119",0.601184353433081,0.350895594308774,2
"47","F","3","4",1,"81",0.81790054310964,0.38764417945298,2
"138","F","3","4",1,"80",0.719264178092518,0.493070368420001,2
"118","F","14","4",1,"31",0.73806828681358,0.193723323506108,0
"108","F","6","4",1,"116",0.635607539118199,0.564595691976305,4
"217","F","3","4",1,"44",0.689540356156215,0.330085549051714,1
"23","F","4","4",1,"55",0.356285994540214,0.436285171700269,1
"8","F","3","4",1,"64",0.540461365619992,0.42235984155307,2
"28","F","2","4",1,"62",0.438003396705042,0.439016256315313,3
"41","F","4","4",1,"120",0.32889721782186,0.464432400384674,1
"173","F","5","4",1,"78",0.51260440484956,0.261072829057786,0
"54","F","2","4",1,"118",0.511650337035993,0.266089706244187,1
"101","F","5","4",1,"73",0.565707800495796,0.410907192932823,1
"148","F","1","4",1,"30",0.686181250757721,0.328148453532338,1
"162","F","7","4",1,"50",0.690882854174717,0.589105963789061,3
"196","F","1","4",1,"110",0.716378786716464,0.37664109801073,0
"225","F","2","4",1,"13",0.446139045385401,0.361631172306591,3
"210","F","4","4",0,"18",0.414043953659429,0.155219216049099,0
"219","F","4","4",0,"117",0.662058026454505,0.1488944933215,0
"102","F","5","4",0,"12",0.556825716667618,0.358188573093625,0
"45","F","7","4",0,"19",0.427456003140114,0.503075419121999,0
"187","F","1","4",0,"47",0.76044092629954,0.57140775038902,0
"229","F","1","4",0,"96",0.395312578563751,0.198681714544276,0
"180","M","2","4",1,"112",0.621691545546414,0.182223060829257,0
"113","M","3","4",1,"80",0.601184353433081,0.493070368420001,2
"226","M","3","4",1,"54",0.81790054310964,0.393281719551519,2
"60","M","5","4",1,"119",0.719264178092518,0.350895594308774,2
"49","M","4","4",1,"118",0.511650337035993,0.266089706244187,1
"107","M","7","4",1,"73",0.565707800495796,0.410907192932823,1
"36","M","3","4",1,"44",0.689540356156215,0.330085549051714,1
"99","M","3","4",1,"110",0.716378786716464,0.37664109801073,0
"115","M","3","4",1,"62",0.438003396705042,0.439016256315313,3
"155","M","1","4",1,"120",0.32889721782186,0.464432400384674,1
"202","M","7","4",1,"64",0.540461365619992,0.42235984155307,2
"132","M","4","4",0,"40",0.423875687708942,0.470312107614085,0
"213","M","1","4",0,"99",0.459088675796151,0.359251083606726,0
