"birdID","Sex","Lifespan","Yr","Mated","Terrs","Poccup","Pfledge","Fledge"
"17","M","3","1",1,"15",0.690585910082757,0.49991599370498,2
"31","M","1","1",1,"115",0.380525626192817,0.603801175392858,3
"48","M","1","1",1,"3",0.54145201297614,0.475531554919532,3
"60","M","2","1",1,"47",0.373478764184092,0.367199770201618,2
"62","M","3","1",1,"95",0.567060300960733,0.67039688267058,4
"65","M","1","1",1,"120",0.365126801432932,0.527817571521243,2
"67","M","1","1",1,"98",0.735092617130033,0.539487038552309,3
"68","M","1","1",1,"44",0.444329218092993,0.42581409657137,2
"93","M","14","1",1,"59",0.49721462031507,0.403393365715865,2
"116","M","5","1",1,"63",0.619986355591121,0.355135052496625,2
"153","F","2","1",1,"15",0.690585910082757,0.49991599370498,2
"87","F","2","1",1,"95",0.567060300960733,0.67039688267058,4
"249","F","1","1",1,"3",0.54145201297614,0.475531554919532,3
"127","F","4","1",1,"98",0.735092617130033,0.539487038552309,3
"47","F","2","1",1,"47",0.373478764184092,0.367199770201618,2
"37","F","11","1",1,"44",0.444329218092993,0.42581409657137,2
"239","F","9","1",1,"63",0.619986355591121,0.355135052496625,2
"185","F","1","1",1,"59",0.49721462031507,0.403393365715865,2
"164","F","6","1",1,"120",0.365126801432932,0.527817571521243,2
"246","F","1","1",1,"115",0.380525626192817,0.603801175392858,3
"135","M","1","1",0,"25",0.343604959896777,0.587594681674101,0
"143","M","1","1",0,"4",0.3912754008032,0.435111266806014,0
"197","M","2","1",0,"33",0.52651980838425,0.490736955223839,0
"203","M","4","1",0,"111",0.533804845491135,0.329340321008983,0
"206","M","3","1",0,"79",0.425916006877641,0.469338762496551,0
"87","F","2","2",1,"95",0.567060300960733,0.502797662002935,3
"47","F","2","2",1,"47",0.373478764184092,0.275399827651214,1
"153","F","2","2",1,"69",0.39004536009268,0.446609212953339,2
"239","F","9","2",1,"40",0.387508176340686,0.527624476423435,2
"37","F","11","2",1,"98",0.735092617130033,0.404615278914232,2
"164","F","6","2",1,"24",0.577496563867084,0.449315269633416,1
"3","F","4","2",1,"59",0.49721462031507,0.302545024286899,1
"50","F","1","2",1,"67",0.512025879958047,0.326591876621891,2
"53","F","1","2",1,"74",0.610656256233566,0.319776033192574,0
"110","F","2","2",1,"85",0.700748597383803,0.342579090498426,1
"200","F","1","2",1,"105",0.38682346588132,0.133325961582647,0
"220","F","8","2",1,"79",0.425916006877641,0.352004071872413,2
"127","F","4","2",0,"89",0.527843707287412,0.228694185350274,0
"40","F","2","2",0,"72",0.589439409440495,0.309279867830339,0
"60","M","2","2",1,"47",0.373478764184092,0.275399827651214,1
"62","M","3","2",1,"95",0.567060300960733,0.502797662002935,3
"206","M","3","2",1,"79",0.425916006877641,0.352004071872413,2
"93","M","14","2",1,"108",0.670920240877537,0.253434309082825,1
"203","M","4","2",1,"24",0.577496563867084,0.449315269633416,1
"11","M","2","2",1,"74",0.610656256233566,0.319776033192574,0
"35","M","5","2",1,"85",0.700748597383803,0.342579090498426,1
"84","M","10","2",1,"67",0.512025879958047,0.326591876621891,2
"136","M","2","2",1,"59",0.49721462031507,0.302545024286899,1
"140","M","1","2",1,"38",0.543980044497974,0.494055847365352,4
"2","M","1","2",0,"8",0.510579057760067,0.487244263372634,0
"144","M","1","2",0,"36",0.386390071383925,0.334253986678946,0
"145","M","7","2",0,"84",0.272223374899649,0.267394257729854,0
"162","M","1","2",0,"61",0.679854615512757,0.381402610360451,0
"235","M","3","2",0,"75",0.556706569416484,0.500401949293099,0
"40","F","2","3",1,"72",0.589439409440495,0.15463993391517,3
"164","F","6","3",1,"91",0.403245757388648,0.127894813346913,0
"3","F","4","3",1,"71",0.530208069032455,0.193578063150713,0
"110","F","2","3",1,"113",0.426138435558588,0.226696281784096,0
"239","F","9","3",1,"92",0.756390353128339,0.344900252089509,1
"37","F","11","3",1,"104",0.752498500044679,0.183523606199126,0
"220","F","8","3",1,"39",0.735145365873617,0.327602496006354,3
"127","F","4","3",1,"75",0.556706569416484,0.333601299528733,1
"32","F","1","3",1,"80",0.51048261666609,0.175442455302953,1
"70","F","3","3",1,"66",0.492475462472297,0.182885945303912,0
"90","F","3","3",1,"77",0.663147830391059,0.182046170716427,0
"109","F","7","3",1,"96",0.546203660845394,0.283386843709794,1
"172","F","5","3",1,"34",0.413507506021778,0.121110384503536,2
"183","F","2","3",1,"117",0.418193123752407,0.310614180327619,3
"24","F","1","3",0,"42",0.399089030909128,0.186355808623403,0
"203","M","4","3",1,"91",0.403245757388648,0.127894813346913,0
"35","M","5","3",1,"113",0.426138435558588,0.226696281784096,0
"136","M","2","3",1,"71",0.530208069032455,0.193578063150713,0
"62","M","3","3",1,"96",0.546203660845394,0.283386843709794,1
"206","M","3","3",1,"66",0.492475462472297,0.182885945303912,0
"17","M","3","3",1,"117",0.418193123752407,0.310614180327619,3
"116","M","5","3",1,"34",0.413507506021778,0.121110384503536,2
"76","M","2","3",1,"92",0.756390353128339,0.344900252089509,1
"88","M","2","3",1,"35",0.518727520649114,0.302958429448754,0
"89","M","4","3",1,"80",0.51048261666609,0.175442455302953,1
"97","M","3","3",0,"12",0.530380050478885,0.362867079455198,0
"103","M","4","3",0,"87",0.561930150337682,0.151355981704112,0
"138","M","4","3",0,"50",0.497812301031836,0.360089223903034,0
"142","M","2","3",0,"30",0.50815343639337,0.305002433885065,0
"151","M","3","3",0,"22",0.200791719590187,0.127003704358739,0
"154","M","1","3",0,"116",0.688760252722306,0.342521500005508,0
"239","F","9","4",1,"92",0.756390353128339,0.258675189067132,1
"164","F","6","4",1,"52",0.519943463278165,0.335567274247618,0
"172","F","5","4",1,"120",0.365126801432932,0.395863178640932,1
"3","F","4","4",1,"27",0.690940951889612,0.397122365465113,3
"37","F","11","4",1,"33",0.52651980838425,0.368052716417879,1
"220","F","8","4",1,"58",0.367241008437441,0.405090348524815,1
"127","F","4","4",1,"98",0.735092617130033,0.404615278914232,0
"70","F","3","4",1,"55",0.754975003566822,0.408315276900322,2
"90","F","3","4",1,"4",0.3912754008032,0.32633345010451,2
"109","F","7","4",1,"50",0.497812301031836,0.540133835854552,3
"183","F","2","4",1,"87",0.561930150337682,0.227033972556168,1
"15","F","2","4",1,"51",0.516847362379218,0.365894696487265,0
"18","F","3","4",1,"111",0.533804845491135,0.247005240756737,1
"41","F","9","4",1,"47",0.373478764184092,0.275399827651213,1
"146","F","4","4",1,"10",0.559131768667969,0.245346730705573,1
"163","F","1","4",1,"25",0.343604959896777,0.440696011255576,1
"176","F","6","4",1,"105",0.38682346588132,0.133325961582646,1
"184","F","3","4",1,"30",0.50815343639337,0.457503650827598,2
"190","F","3","4",1,"85",0.700748597383803,0.342579090498426,1
"76","M","2","4",1,"92",0.756390353128339,0.258675189067132,1
"103","M","4","4",1,"87",0.561930150337682,0.113516986278084,1
"142","M","2","4",1,"30",0.50815343639337,0.228751825413799,2
"151","M","3","4",1,"22",0.200791719590187,0.0952527782690539,1
"35","M","5","4",1,"55",0.754975003566822,0.408315276900322,2
"88","M","2","4",1,"51",0.516847362379218,0.365894696487265,0
"97","M","3","4",1,"27",0.690940951889612,0.397122365465113,3
"84","M","10","4",1,"105",0.38682346588132,0.133325961582646,1
"145","M","7","4",1,"111",0.533804845491135,0.247005240756737,1
"235","M","3","4",1,"4",0.3912754008032,0.32633345010451,2
"113","M","6","4",1,"58",0.367241008437441,0.405090348524815,1
"14","M","1","4",1,"33",0.52651980838425,0.368052716417879,1
"19","M","4","4",1,"25",0.343604959896777,0.440696011255576,1
"26","M","1","4",1,"10",0.559131768667969,0.245346730705573,1
"152","M","1","4",0,"107",0.618622819335855,0.423458932628242,0
"181","M","4","4",0,"12",0.530380050478885,0.544300619182797,0
"202","M","1","4",0,"16",0.479349115469954,0.413924416738143,0
"220","F","8","5",1,"112",0.264423699438895,0.443980460564783,3
"70","F","3","5",1,"97",0.39004536009268,0.765935949712088,3
"18","F","3","5",1,"108",0.670920240877537,0.337912412110434,4
"176","F","6","5",1,"69",0.571372606820405,0.595478950604452,3
"239","F","9","5",1,"66",0.492475462472297,0.365771890607823,2
"164","F","6","5",1,"12",0.530380050478885,0.725734158910396,3
"172","F","5","5",1,"46",0.557263300167736,0.541366309132737,4
"3","F","4","5",1,"32",0.474473301219321,0.493881350663543,2
"37","F","11","5",1,"90",0.764176623653693,0.402037133865984,2
"90","F","3","5",1,"39",0.735145365873617,0.655204992012708,4
"41","F","9","5",1,"37",0.683585529993991,0.239595246294351,1
"146","F","4","5",1,"51",0.516847362379218,0.487859595316353,3
"184","F","3","5",1,"30",0.50815343639337,0.610004867770131,2
"190","F","3","5",1,"33",0.52651980838425,0.490736955223839,2
"34","F","2","5",1,"118",0.217977273614546,0.471507357968854,0
"39","F","8","5",1,"73",0.596795095447036,0.406577859378385,1
"155","F","1","5",1,"59",0.49721462031507,0.403393365715865,3
"221","F","1","5",1,"68",0.393741755509353,0.449960974516902,2
"223","F","3","5",1,"81",0.583040044562604,0.780915341906902,4
"228","F","1","5",1,"43",0.272943933119433,0.612091306645167,0
"109","F","7","5",0,"103",0.508091518188825,0.411235082495526,0
"225","F","8","5",0,"75",0.556706569416484,0.667202599057465,0
"35","M","5","5",1,"69",0.39004536009268,0.595478950604452,3
"113","M","6","5",1,"97",0.264423699438895,0.765935949712088,3
"103","M","4","5",1,"59",0.49721462031507,0.403393365715865,3
"151","M","3","5",1,"46",0.557263300167736,0.541366309132737,4
"93","M","14","5",1,"39",0.735145365873617,0.655204992012708,4
"89","M","4","5",1,"33",0.52651980838425,0.490736955223839,2
"49","M","2","5",1,"90",0.764176623653693,0.402037133865984,2
"234","M","2","5",1,"68",0.393741755509353,0.449960974516902,2
"12","M","2","5",1,"30",0.50815343639337,0.610004867770131,2
"78","M","11","5",1,"73",0.596795095447036,0.406577859378385,1
"102","M","6","5",1,"37",0.683585529993991,0.239595246294351,1
"124","M","4","5",1,"118",0.217977273614546,0.471507357968854,0
"116","M","5","5",0,"107",0.618622819335855,0.56461191017099,0
"204","M","2","5",0,"79",0.425916006877641,0.469338762496551,0
"207","M","5","5",0,"65",0.675396243729782,0.738923271757092,0
"248","M","4","5",0,"117",0.418193123752407,0.621228360655238,0
"39","F","8","6",1,"73",0.596795095447036,0.304933394533789,0
"176","F","6","6",1,"80",0.51048261666609,0.26316368295443,2
"41","F","9","6",1,"31",0.535161097389802,0.324158281166336,0
"184","F","3","6",1,"99",0.62869385487129,0.348781996556942,1
"190","F","3","6",1,"90",0.764176623653693,0.301527850399488,1
"18","F","3","6",1,"110",0.448334608798415,0.334139539759187,2
"239","F","9","6",1,"79",0.425916006877641,0.352004071872413,1
"164","F","6","6",1,"74",0.610656256233566,0.319776033192574,1
"172","F","5","6",1,"59",0.49721462031507,0.302545024286899,1
"37","F","11","6",1,"117",0.418193123752407,0.465921270491429,1
"146","F","4","6",1,"21",0.748393481560423,0.483484518551348,3
"223","F","3","6",1,"52",0.519943463278165,0.335567274247619,1
"225","F","8","6",1,"45",0.422014861988708,0.377017030781529,1
"1","F","2","6",1,"112",0.571372606820405,0.332985345423587,2
"45","F","1","6",1,"39",0.735145365873617,0.491403744009531,3
