"birdID","Sex","Lifespan","Yr","Mated","Terrs","Poccup","Pfledge","Fledge"
"16","M","2","1",1,"74",0.693195145215276,0.696071766560403,4
"28","M","1","1",1,"97",0.741409499792299,0.335219379588033,3
"68","M","5","1",1,"94",0.547713309770323,0.546688998251682,3
"78","M","1","1",1,"12",0.526294064722724,0.581274215083387,1
"153","M","1","1",1,"14",0.729817659688423,0.346491534009494,2
"165","M","6","1",1,"58",0.555648358237218,0.639110500024388,4
"170","M","3","1",1,"112",0.586716895495921,0.770694283177347,4
"180","M","3","1",1,"44",0.710030261157114,0.478286269148749,0
"214","M","1","1",1,"28",0.295905024583326,0.456424320318429,1
"217","M","2","1",1,"93",0.730884436186646,0.456937145073804,2
"36","F","6","1",1,"12",0.526294064722724,0.581274215083387,1
"51","F","1","1",1,"58",0.555648358237218,0.639110500024388,4
"118","F","1","1",1,"93",0.730884436186646,0.456937145073804,2
"237","F","2","1",1,"14",0.729817659688423,0.346491534009494,2
"34","F","2","1",1,"94",0.547713309770323,0.546688998251682,3
"29","F","1","1",1,"74",0.693195145215276,0.696071766560403,4
"141","F","2","1",1,"97",0.741409499792299,0.335219379588033,3
"101","F","1","1",1,"44",0.710030261157114,0.478286269148749,0
"215","F","10","1",1,"28",0.295905024583326,0.456424320318429,1
"197","F","4","1",1,"112",0.586716895495921,0.770694283177347,4
"129","M","7","1",0,"80",0.739912941717131,0.595707154097379,0
"90","F","3","1",0,"22",0.80250583043447,0.766861640758132,0
"174","F","5","1",0,"83",0.471305781575189,0.35076287028648,0
"53","F","2","1",0,"117",0.284863288557876,0.277381891592051,0
"181","F","2","1",0,"27",0.399617371031207,0.663006965839343,0
"197","F","4","2",1,"112",0.586716895495921,0.57802071238301,2
"34","F","2","2",1,"63",0.512541420664272,0.319018344505677,2
"36","F","6","2",1,"46",0.43046936500173,0.429924163804944,0
"237","F","2","2",1,"86",0.644961094340963,0.3537485126723,1
"141","F","2","2",1,"104",0.703069129377495,0.444376082964268,1
"215","F","10","2",1,"65",0.343258248345972,0.514060759848202,3
"6","F","3","2",1,"64",0.575081674923716,0.343887283581425,2
"31","F","3","2",1,"72",0.441582895130654,0.628793626746909,4
"45","F","8","2",1,"69",0.465199920389649,0.332904383047141,1
"55","F","1","2",1,"16",0.477121964876698,0.44235451901012,1
"102","F","8","2",1,"52",0.616779100976304,0.345910948873468,3
"133","F","7","2",1,"80",0.739912941717131,0.446780365573034,3
"230","F","7","2",1,"68",0.419566327229866,0.475462147609027,3
"231","F","1","2",1,"107",0.459299092273981,0.436555190659434,0
"243","F","2","2",1,"5",0.462420366367125,0.310884792165974,2
"90","F","3","2",0,"22",0.80250583043447,0.575146230568599,0
"174","F","5","2",0,"83",0.471305781575189,0.26307215271486,0
"53","F","2","2",0,"117",0.284863288557876,0.208036418694038,0
"181","F","2","2",0,"27",0.399617371031207,0.497255224379507,0
"44","F","1","2",0,"11",0.622147896659689,0.435762661400474,0
"129","M","7","2",1,"80",0.739912941717131,0.446780365573034,3
"16","M","2","2",1,"52",0.616779100976304,0.345910948873468,3
"165","M","6","2",1,"68",0.419566327229866,0.475462147609027,3
"180","M","3","2",1,"107",0.459299092273981,0.436555190659434,0
"217","M","2","2",1,"5",0.462420366367125,0.310884792165974,2
"24","M","7","2",1,"86",0.644961094340963,0.3537485126723,1
"69","M","1","2",1,"16",0.477121964876698,0.44235451901012,1
