"birdID","Sex","Lifespan","Yr","Mated","Terrs","Poccup","Pfledge","Fledge"
"5","M","9","1",1,"89",0.843345925056644,0.442400464334061,1
"17","M","6","1",1,"74",0.713804401364839,0.620061002355595,1
"44","M","5","1",1,"118",0.552162880975255,0.631442183628342,2
"82","M","5","1",1,"90",0.565677889986117,0.332123717648063,2
"89","M","1","1",1,"93",0.493832249425475,0.564784373726233,2
"124","M","1","1",1,"43",0.357021083414126,0.54820512517152,2
"125","M","4","1",1,"36",0.713417569947224,0.586384314519195,3
"133","M","3","1",1,"82",0.558843092777874,0.853077165816878,4
"70","F","3","1",1,"36",0.713417569947224,0.586384314519195,3
"164","F","3","1",1,"74",0.713804401364839,0.620061002355595,1
"134","F","3","1",1,"118",0.552162880975255,0.631442183628342,2
"185","F","4","1",1,"43",0.357021083414126,0.54820512517152,2
"219","F","3","1",1,"89",0.843345925056644,0.442400464334061,1
"147","F","4","1",1,"90",0.565677889986117,0.332123717648063,2
"231","F","5","1",1,"93",0.493832249425475,0.564784373726233,2
"108","F","1","1",1,"82",0.558843092777874,0.853077165816878,4
"151","M","2","1",0,"95",0.764603239560508,0.353884493086624,0
"158","M","4","1",0,"88",0.77313008904558,0.693062232113158,0
"159","M","3","1",0,"66",0.419877501655019,0.331203207717117,0
"166","M","1","1",0,"81",0.725743710516151,0.635030224512467,0
"172","M","1","1",0,"44",0.716024579739028,0.366631968838178,0
"207","M","3","1",0,"109",0.401813198935546,0.555516929705839,0
"218","M","6","1",0,"83",0.50790162894445,0.660585287107713,0
"247","M","1","1",0,"11",0.604217717408852,0.339172664997688,0
"250","M","2","1",0,"70",0.512468595827609,0.253295880965771,0
"70","F","3","2",1,"109",0.401813198935546,0.416637697279379,1
"164","F","3","2",1,"51",0.369005932156451,0.164667326137892,2
"134","F","3","2",1,"11",0.604217717408852,0.254379498748266,1
"185","F","4","2",1,"65",0.602251628222992,0.473620314954021,1
"219","F","3","2",1,"3",0.269384484860828,0.532454390658766,3
"147","F","4","2",1,"118",0.552162880975255,0.473581637721256,3
"231","F","5","2",1,"59",0.575082053477969,0.45242355671779,2
"25","F","2","2",1,"91",0.582229392546577,0.187530146375467,2
"36","F","6","2",1,"95",0.764603239560508,0.265413369814968,0
"64","F","3","2",1,"10",0.547856241381958,0.263973846799459,1
"131","F","2","2",1,"23",0.446035684559483,0.228460859119055,1
"155","F","1","2",1,"29",0.505662708673432,0.599665660343239,3
"182","F","3","2",1,"73",0.697014832507511,0.277514204762398,0
"189","F","1","2",1,"99",0.384462916232537,0.397197943322961,4
