"birdID","Sex","Lifespan","Yr","Mated","Terrs","Poccup","Pfledge","Fledge"
"2","M","1","1",1,"99",0.589569459149976,0.619688074642254,1
"13","M","1","1",1,"37",0.474674532448802,0.447011274270054,1
"20","M","2","1",1,"16",0.509919027790567,0.595678131606237,4
"44","M","1","1",1,"7",0.619263249003596,0.602356202501908,3
"57","M","1","1",1,"103",0.414985305390563,0.566217874763844,1
"59","M","3","1",1,"84",0.798389430971131,0.756548761069704,1
"65","M","1","1",1,"33",0.613743043584562,0.633056180214393,2
"145","F","5","1",1,"16",0.509919027790567,0.595678131606237,4
"86","F","8","1",1,"99",0.589569459149976,0.619688074642254,1
"137","F","2","1",1,"37",0.474674532448802,0.447011274270054,1
"71","F","3","1",1,"33",0.613743043584562,0.633056180214393,2
"105","F","3","1",1,"84",0.798389430971131,0.756548761069704,1
"216","F","6","1",1,"7",0.619263249003596,0.602356202501908,3
"42","F","2","1",1,"103",0.414985305390563,0.566217874763844,1
"7","M","8","1",0,"86",0.412626460850953,0.446252189087373,0
"88","M","10","1",0,"65",0.812904921849431,0.616088664202853,0
"99","M","1","1",0,"52",0.648372330284568,0.407546572702175,0
"107","M","2","1",0,"41",0.604992689271883,0.376798024379289,0
"118","M","1","1",0,"101",0.648466559101022,0.675796056997153,0
"132","M","1","1",0,"104",0.642423352034098,0.492339267598632,0
"141","M","2","1",0,"75",0.734899976677471,0.54690114105216,0
"159","M","5","1",0,"60",0.434028602595635,0.513758165473344,0
"166","M","1","1",0,"38",0.446030790232529,0.674912171024083,0
"223","M","3","1",0,"82",0.569861499356576,0.326962323482863,0
"73","F","2","1",0,"83",0.704858119997218,0.615942142602703,0
"145","F","5","2",1,"31",0.464972761147069,0.554248570699234,4
"105","F","3","2",1,"75",0.734899976677471,0.41017585578912,1
"137","F","2","2",1,"29",0.584901334248532,0.152506044937024,0
"71","F","3","2",1,"45",0.651160480429188,0.394282511932552,1
"216","F","6","2",1,"23",0.63886704516102,0.608049591731789,3
"42","F","2","2",1,"97",0.608323610036718,0.234089524982799,3
"1","F","4","2",1,"59",0.601094160452046,0.398406231206972,2
"76","F","7","2",1,"82",0.569861499356576,0.245221742612147,0
"87","F","3","2",1,"53",0.625452276632319,0.506995255781248,1
"186","F","1","2",1,"91",0.454847539595115,0.265201323444734,4
"224","F","2","2",1,"48",0.428318243317781,0.431741563028575,3
"225","F","3","2",1,"3",0.270360251131235,0.242959655548046,1
"228","F","1","2",1,"41",0.604992689271883,0.282598518284467,1
"73","F","2","2",0,"83",0.704858119997218,0.461956606952027,0
"86","F","8","2",0,"21",0.501482435514614,0.485250125721258,0
"154","F","6","2",0,"33",0.613743043584562,0.474792135160795,0
"107","M","2","2",1,"41",0.604992689271883,0.282598518284467,1
"20","M","2","2",1,"31",0.464972761147069,0.554248570699234,4
"59","M","3","2",1,"75",0.734899976677471,0.41017585578912,1
"141","M","2","2",1,"53",0.625452276632319,0.506995255781248,1
"35","M","6","2",1,"91",0.454847539595115,0.265201323444734,4
"43","M","3","2",1,"29",0.584901334248532,0.152506044937024,0
"104","M","1","2",0,"85",0.790517566189586,0.368320166328775,0
"117","M","7","2",0,"65",0.812904921849431,0.46206649815214,0
"120","M","6","2",0,"69",0.707519890248981,0.595462869298156,0
"158","M","3","2",0,"116",0.5502661889925,0.405915540286744,0
"202","M","2","2",0,"120",0.580004414620211,0.487635697069219,0
"219","M","4","2",0,"107",0.39579892852052,0.25498018215139,0
"154","F","6","3",1,"33",0.613743043584562,0.237396067580397,1
"105","F","3","3",1,"23",0.63886704516102,0.405366394487859,0
