"birdID","Sex","Lifespan","Yr","Mated","Terrs","Poccup","Pfledge","Fledge"
"5","M","1","1",1,"90",0.246889727384851,0.542343035141928,4
"10","M","2","1",1,"3",0.552314466925472,0.504540766988446,3
"104","M","10","1",1,"46",0.438225566653658,0.618220975643188,3
"140","M","1","1",1,"65",0.670241815258829,0.666702750242855,1
"161","M","2","1",1,"104",0.350811311725164,0.370944946717123,2
"211","F","1","1",1,"46",0.438225566653658,0.618220975643188,3
"130","F","1","1",1,"104",0.350811311725164,0.370944946717123,2
"248","F","1","1",1,"65",0.670241815258829,0.666702750242855,1
"225","F","1","1",1,"90",0.246889727384851,0.542343035141928,4
"160","F","1","1",1,"3",0.552314466925472,0.504540766988446,3
"23","M","1","1",0,"11",0.802711804569016,0.565182763507757,0
"88","M","4","1",0,"23",0.374667751686326,0.436613497914038,0
"99","M","3","1",0,"53",0.438015466038806,0.480525188700441,0
"106","M","1","1",0,"93",0.840330405006218,0.384787545867693,0
"167","M","2","1",0,"69",0.618237725724702,0.524173821748999,0
"171","M","4","1",0,"34",0.354935110340474,0.295402917044404,0
"184","M","3","1",0,"66",0.438072756913858,0.415903609391765,0
"197","M","3","1",0,"9",0.624442800302222,0.200529429918442,0
"220","M","2","1",0,"51",0.637326963902517,0.573295057291066,0
"224","M","2","1",0,"21",0.343474041311053,0.306469135448095,0
"231","M","8","1",0,"35",0.465381444172713,0.792644706335208,0
"163","F","2","1",0,"13",0.332013019160732,0.570275243382431,0
"222","F","4","1",0,"97",0.603885944378496,0.494517535116753,0
"118","F","6","1",0,"31",0.655851633890546,0.571334427803107,0
"155","F","4","1",0,"100",0.480867559184434,0.570539855565942,0
"155","F","4","2",1,"119",0.465157543300053,0.642863877332089,3
"9","F","1","2",1,"69",0.618237725724702,0.393130366311749,3
"34","F","2","2",1,"60",0.461626575974991,0.40121222766142,2
"119","F","2","2",1,"77",0.640321682246546,0.363004812763172,1
"128","F","2","2",1,"54",0.44706358903731,0.287884562568585,0
"192","F","2","2",1,"35",0.465381444172713,0.594483529751406,3
"118","F","6","2",0,"31",0.655851633890546,0.42850082085233,0
"222","F","4","2",0,"58",0.464206129630134,0.328853502605686,0
"182","F","1","2",0,"56",0.204710517523662,0.363091210599843,0
"167","M","2","2",1,"69",0.618237725724702,0.393130366311749,3
"231","M","8","2",1,"35",0.465381444172713,0.594483529751406,3
"10","M","2","2",1,"119",0.465157543300053,0.642863877332089,3
"104","M","10","2",1,"77",0.640321682246546,0.363004812763172,1
"161","M","2","2",1,"60",0.461626575974991,0.40121222766142,2
"184","M","3","2",0,"66",0.438072756913858,0.311927707043824,0
"88","M","4","2",0,"17",0.443240408956082,0.344050515954237,0
"197","M","3","2",0,"33",0.511096205981309,0.464120899463926,0
"224","M","2","2",0,"62",0.506639934939034,0.362556866372063,0
"27","M","7","2",0,"6",0.588924976518351,0.390926951067353,0
"43","M","5","2",0,"105",0.493767169957872,0.529342030005421,0
"62","M","1","2",0,"46",0.438225566653658,0.463665731732391,0
"75","M","1","2",0,"102",0.423669813778041,0.252354145859078,0
"127","M","8","2",0,"78",0.546544277366602,0.379068728505497,0
"174","M","1","2",0,"103",0.516254122725086,0.323272647381509,0
