"birdID","Sex","Lifespan","Yr","Mated","Terrs","Poccup","Pfledge","Fledge"
"84","M","1","1",1,"5",0.512649812640931,0.272742536459316,0
"92","M","1","1",1,"46",0.603455016841499,0.605574854403075,3
"101","M","5","1",1,"61",0.511615350860011,0.409801164176568,2
"111","M","2","1",1,"83",0.494612231060589,0.48450640414811,3
"116","M","3","1",1,"70",0.642864300879972,0.653624469948857,3
"158","M","1","1",1,"10",0.586225955675631,0.504351398315008,4
"163","M","1","1",1,"11",0.458155472851081,0.382377308560812,2
"176","M","1","1",1,"67",0.582109123987325,0.404901760977107,3
"177","M","2","1",1,"110",0.526110054849692,0.567162322525755,1
"192","M","2","1",1,"37",0.715385525231053,0.324191417445309,2
"193","M","2","1",1,"107",0.526842186821126,0.643206659671988,2
"61","F","1","1",1,"37",0.715385525231053,0.324191417445309,2
"247","F","2","1",1,"70",0.642864300879972,0.653624469948857,3
"77","F","2","1",1,"46",0.603455016841499,0.605574854403075,3
"201","F","4","1",1,"83",0.494612231060589,0.48450640414811,3
"224","F","2","1",1,"67",0.582109123987325,0.404901760977107,3
"24","F","1","1",1,"5",0.512649812640931,0.272742536459316,0
"31","F","1","1",1,"61",0.511615350860011,0.409801164176568,2
"39","F","3","1",1,"10",0.586225955675631,0.504351398315008,4
"243","F","3","1",1,"110",0.526110054849692,0.567162322525755,1
"55","F","1","1",1,"107",0.526842186821126,0.643206659671988,2
"195","F","3","1",1,"11",0.458155472851081,0.382377308560812,2
"196","M","1","1",0,"72",0.615598250697492,0.74227232367019,0
"199","M","2","1",0,"40",0.525684718214388,0.319898891341862,0
"207","M","2","1",0,"60",0.674406536319512,0.374909396715016,0
"247","F","2","2",1,"6",0.59346197933841,0.254800609457013,0
"201","F","4","2",1,"47",0.703523233780771,0.549498657201174,3
"243","F","3","2",1,"15",0.598529793216857,0.25631654104255,0
"77","F","2","2",1,"52",0.555549880012276,0.245549415710369,1
"224","F","2","2",1,"31",0.544135142712515,0.513624634621887,1
"39","F","3","2",1,"115",0.716219410822444,0.493745302963584,2
"195","F","3","2",1,"14",0.483470382546689,0.358245084683782,1
"3","F","1","2",1,"75",0.702108985674943,0.222504995011939,2
"7","F","3","2",1,"60",0.674406536319512,0.281182047536262,0
"34","F","3","2",1,"40",0.525684718214388,0.239924168506397,3
"68","F","1","2",1,"99",0.498614861498555,0.204047940823384,2
"74","F","1","2",1,"80",0.422449701684719,0.298608423575563,4
"75","F","2","2",1,"45",0.595776848708199,0.326085058973763,0
"109","F","1","2",1,"59",0.721473408931871,0.394344871607252,1
"128","F","2","2",0,"21",0.566128063885314,0.412936453177545,0
"130","F","1","2",0,"113",0.555309052591507,0.411796560045593,0
"131","F","3","2",0,"1",0.692203863183491,0.34136996438103,0
"155","F","3","2",0,"2",0.307382529829404,0.389421912776443,0
"160","F","4","2",0,"10",0.586225955675631,0.378263548736256,0
"216","F","8","2",0,"27",0.661693988771181,0.256053157379477,0
"227","F","1","2",0,"92",0.74575638208415,0.521450747705797,0
"235","F","1","2",0,"19",0.400391583207779,0.434651340730161,0
"199","M","2","2",1,"40",0.525684718214388,0.239924168506397,3
"207","M","2","2",1,"60",0.674406536319512,0.281182047536262,0
"116","M","3","2",1,"6",0.59346197933841,0.254800609457013,0
"177","M","2","2",1,"15",0.598529793216857,0.25631654104255,0
"192","M","2","2",1,"52",0.555549880012276,0.245549415710369,1
"102","M","2","2",1,"45",0.595776848708199,0.326085058973763,0
"188","M","2","2",1,"31",0.544135142712515,0.513624634621887,1
"211","M","4","2",0,"49",0.588496200022054,0.144822041366585,0
"75","F","2","3",1,"45",0.595776848708199,0.163042529486881,1
"201","F","4","3",1,"26",0.607736994057708,0.262034368515771,2
"243","F","3","3",1,"61",0.511615350860011,0.204900582088284,0
"39","F","3","3",1,"53",0.253754840870085,0.170885321860113,1
"195","F","3","3",1,"75",0.702108985674943,0.148336663341293,1
"7","F","3","3",1,"7",0.53788798949244,0.319085830629566,1
"34","F","3","3",1,"52",0.555549880012276,0.163699610473579,0
"131","F","3","3",1,"73",0.593975842112458,0.289636889364841,1
"5","F","1","3",1,"90",0.520443169814222,0.205239735843183,0
"80","F","8","3",1,"20",0.556518026676298,0.315921830373181,0
"115","F","2","3",1,"46",0.603455016841499,0.302787427201538,0
"135","F","1","3",1,"49",0.588496200022054,0.0965480275777235,0
"178","F","1","3",1,"91",0.273404620872444,0.293674248150559,0
"200","F","1","3",1,"97",0.536595695071668,0.276666457359841,1
"205","F","4","3",1,"76",0.759485862182389,0.252217478433658,1
"128","F","2","3",0,"21",0.566128063885314,0.206468226588773,0
"155","F","3","3",0,"2",0.307382529829404,0.194710956388221,0
"160","F","4","3",0,"10",0.586225955675631,0.189131774368128,0
"216","F","8","3",0,"27",0.661693988771181,0.128026578689739,0
"102","M","2","3",1,"45",0.595776848708199,0.163042529486881,1
"188","M","2","3",1,"61",0.511615350860011,0.204900582088284,0
"167","M","3","3",1,"26",0.607736994057708,0.262034368515771,2
"6","M","1","3",1,"20",0.556518026676298,0.315921830373181,0
"35","M","1","3",1,"7",0.53788798949244,0.319085830629566,1
"49","M","3","3",1,"52",0.555549880012276,0.163699610473579,0
"52","M","3","3",1,"46",0.603455016841499,0.302787427201538,0
"91","M","2","3",1,"90",0.520443169814222,0.205239735843183,0
"112","M","3","3",1,"53",0.253754840870085,0.170885321860113,1
"139","M","4","3",1,"16",0.272580065114033,0.362064902579005,2
"234","M","2","3",0,"44",0.527778549617132,0.372299708972738,0
"201","F","4","4",1,"17",0.551913842176388,0.38297528951969,1
"34","F","3","4",1,"38",0.634754041055466,0.5336096656172,2
"115","F","2","4",1,"23",0.624496353129218,0.544411863992894,3
"7","F","3","4",1,"32",0.488178907918888,0.337580132170569,3
"80","F","8","4",1,"56",0.644872002981498,0.508047677980619,1
