"birdID","Sex","Lifespan","Yr","Mated","Terrs","Poccup","Pfledge","Fledge"
"6","M","5","1",1,"84",0.47949189696734,0.303279293140229,1
"16","M","2","1",1,"4",0.489504314325082,0.712316230072898,3
"26","M","4","1",1,"34",0.650990851608246,0.677355139507892,4
"64","M","1","1",1,"70",0.722437165810618,0.458179292890438,0
"93","M","1","1",1,"90",0.305217786073606,0.595960478791542,1
"112","M","2","1",1,"72",0.387000823971952,0.746522070557517,4
"135","M","4","1",1,"6",0.448469333401731,0.429608177281453,3
"148","M","1","1",1,"48",0.53182619328656,0.659285622536042,2
"182","M","2","1",1,"73",0.568903765202206,0.50064191135781,2
"240","M","4","1",1,"35",0.61976131464644,0.495881360085292,3
"245","M","13","1",1,"86",0.367175677713919,0.301162053201746,3
"84","F","9","1",1,"35",0.61976131464644,0.495881360085292,3
"97","F","2","1",1,"86",0.367175677713919,0.301162053201746,3
"145","F","4","1",1,"72",0.387000823971952,0.746522070557517,4
"19","F","2","1",1,"70",0.722437165810618,0.458179292890438,0
"103","F","4","1",1,"4",0.489504314325082,0.712316230072898,3
"248","F","6","1",1,"73",0.568903765202206,0.50064191135781,2
"86","F","2","1",1,"84",0.47949189696734,0.303279293140229,1
"183","F","2","1",1,"48",0.53182619328656,0.659285622536042,2
"74","F","5","1",1,"90",0.305217786073606,0.595960478791542,1
"224","F","1","1",1,"34",0.650990851608246,0.677355139507892,4
"155","F","1","1",1,"6",0.448469333401731,0.429608177281453,3
"75","M","1","1",0,"32",0.498683716166429,0.335789574355712,0
"247","F","2","1",0,"36",0.560510009817443,0.416157204417494,0
"111","F","3","1",0,"42",0.748021540567355,0.662542080814407,0
"84","F","9","2",1,"75",0.62319370320883,0.29009985491819,2
"97","F","2","2",1,"43",0.701415448859185,0.240367329895568,2
"145","F","4","2",1,"82",0.452297273163155,0.243697148160402,0
"103","F","4","2",1,"53",0.600959448675387,0.343566351402554,1
"248","F","6","2",1,"120",0.476361109328218,0.537149798516107,3
"86","F","2","2",1,"119",0.72279102349031,0.341519509200307,2
"19","F","2","2",1,"29",0.515515847474892,0.163286377644811,1
"183","F","2","2",1,"63",0.554268763940116,0.444250402721214,1
"74","F","5","2",1,"27",0.586776987949552,0.484628478566521,0
"34","F","1","2",1,"14",0.587664696576137,0.237004480780769,1
"42","F","2","2",1,"91",0.491094526252986,0.265537964405741,1
"48","F","1","2",1,"80",0.435207332940966,0.321405629150668,0
"49","F","1","2",1,"17",0.520146878367038,0.31899960589086,2
"132","F","2","2",1,"95",0.486106677154746,0.228809444038482,0
"140","F","3","2",1,"74",0.440816391256609,0.267747189757775,1
"146","F","3","2",1,"20",0.553124963144398,0.295156912297802,2
"247","F","2","2",0,"36",0.560510009817443,0.312117903313121,0
"111","F","3","2",0,"42",0.748021540567355,0.496906560610805,0
"38","F","1","2",0,"47",0.737106806275879,0.495524686370216,0
"164","F","1","2",0,"58",0.287453462818744,0.356010290641814,0
"171","F","2","2",0,"114",0.696744079991889,0.370559425937014,0
"188","F","1","2",0,"99",0.554423450655856,0.328829039939473,0
"209","F","1","2",0,"44",0.449904534037556,0.34894346245538,0
"234","F","1","2",0,"66",0.657727224232794,0.331486015642028,0
"6","M","5","2",1,"120",0.72279102349031,0.537149798516107,3
"112","M","2","2",1,"82",0.452297273163155,0.243697148160402,0
"182","M","2","2",1,"43",0.476361109328218,0.240367329895568,2
"245","M","13","2",1,"75",0.701415448859185,0.29009985491819,2
"26","M","4","2",1,"63",0.554268763940116,0.444250402721214,1
"135","M","4","2",1,"14",0.587664696576137,0.237004480780769,1
"150","M","3","2",1,"74",0.440816391256609,0.267747189757775,1
"158","M","4","2",1,"29",0.515515847474892,0.163286377644811,1
"173","M","2","2",1,"17",0.520146878367038,0.31899960589086,2
"236","M","3","2",1,"91",0.491094526252986,0.265537964405741,1
"70","M","2","2",0,"26",0.415494421586167,0.516915673362555,0
"84","F","9","3",1,"25",0.708927491100262,0.261178896291694,1
"42","F","2","3",1,"19",0.572423146056458,0.320336390447806,2
"140","F","3","3",1,"47",0.737106806275879,0.330349790913477,2
"145","F","4","3",1,"27",0.586776987949552,0.32308565237768,2
"103","F","4","3",1,"41",0.66320978729805,0.343563936172492,2
"74","F","5","3",1,"81",0.734126554960058,0.252266316068288,1
"132","F","2","3",1,"57",0.5010101472803,0.323254939697479,1
"146","F","3","3",1,"6",0.448469333401731,0.214804088640727,1
"111","F","3","3",1,"118",0.553822546315553,0.266247954119463,0
"21","F","1","3",1,"58",0.287453462818744,0.237340193761209,1
"22","F","1","3",1,"110",0.786385317775433,0.237433247837735,2
"95","F","2","3",1,"112",0.613010510809317,0.314316522623112,3
"100","F","1","3",1,"63",0.554268763940116,0.296166935147476,1
"129","F","1","3",1,"26",0.415494421586167,0.34461044890837,0
"130","F","5","3",1,"21",0.575907788335616,0.308346270922627,0
"152","F","1","3",1,"31",0.711608830832265,0.327803482649994,1
"179","F","1","3",1,"8",0.559365642395466,0.321446200877126,2
