"birdID","Sex","Lifespan","Yr","Mated","Terrs","Poccup","Pfledge","Fledge"
"8","M","3","1",1,"71",0.602104533902978,0.565508343803858,2
"15","M","25","1",1,"47",0.214177289819191,0.360171537308475,3
"25","M","6","1",1,"4",0.693602525365481,0.622654870902342,2
"29","M","4","1",1,"5",0.586944282759165,0.686207391030251,2
"69","M","7","1",1,"75",0.669885364263404,0.790467609235503,3
"75","M","2","1",1,"76",0.60204328805761,0.324373357347074,2
"105","M","1","1",1,"39",0.515669674320031,0.552005563182769,2
"187","M","3","1",1,"59",0.474378043331023,0.236293906380239,1
"188","M","3","1",1,"11",0.708308680832692,0.490340354691321,1
"208","M","7","1",1,"22",0.479781418340189,0.410301020464994,2
"223","M","3","1",1,"105",0.513898497641419,0.49742814670192,1
"233","M","3","1",1,"31",0.514349647373815,0.558825944135798,2
"45","F","4","1",1,"75",0.669885364263404,0.790467609235503,3
"202","F","2","1",1,"11",0.708308680832692,0.490340354691321,1
"129","F","1","1",1,"4",0.693602525365481,0.622654870902342,2
"241","F","3","1",1,"22",0.479781418340189,0.410301020464994,2
"165","F","4","1",1,"76",0.60204328805761,0.324373357347074,2
"83","F","2","1",1,"71",0.602104533902978,0.565508343803858,2
"98","F","1","1",1,"105",0.513898497641419,0.49742814670192,1
"199","F","4","1",1,"31",0.514349647373815,0.558825944135798,2
"88","F","8","1",1,"59",0.474378043331023,0.236293906380239,1
"46","F","10","1",1,"47",0.214177289819191,0.360171537308475,3
"73","F","6","1",1,"39",0.515669674320031,0.552005563182769,2
"52","F","2","1",1,"5",0.586944282759165,0.686207391030251,2
"49","F","7","1",0,"20",0.620757673741408,0.379629928761285,0
"241","F","3","2",1,"22",0.479781418340189,0.307725765348746,1
"88","F","8","2",1,"59",0.474378043331023,0.177220429785179,1
"46","F","10","2",1,"47",0.214177289819191,0.270128652981356,2
"202","F","2","2",1,"36",0.388129077164384,0.163712371454366,0
"165","F","4","2",1,"52",0.337582319660629,0.453788461691537,0
"199","F","4","2",1,"103",0.737499051396491,0.310969126644806,0
"52","F","2","2",1,"99",0.589948712220875,0.229521014074322,2
"73","F","6","2",1,"30",0.533566642069811,0.439617603120346,2
"43","F","4","2",1,"15",0.663709409970309,0.376830609680336,0
"57","F","1","2",1,"89",0.303468787892441,0.268955653219116,0
"106","F","2","2",1,"63",0.565787291719146,0.173911811812562,0
"156","F","1","2",1,"25",0.556653248408647,0.188201126872633,2
"215","F","10","2",1,"2",0.503895938925587,0.233502209733317,0
"240","F","1","2",1,"107",0.285627797023182,0.383639802030506,1
"49","F","7","2",0,"20",0.620757673741408,0.284722446570964,0
"39","F","1","2",0,"40",0.569433337190733,0.389883468306626,0
"63","F","2","2",0,"113",0.517026068006272,0.362534859629926,0
"95","F","4","2",0,"10",0.620529707152571,0.435004389431867,0
"204","F","2","2",0,"6",0.601139549764736,0.416551070731215,0
"249","F","1","2",0,"120",0.618499913900761,0.240122733119547,0
"69","M","7","2",1,"75",0.669885364263404,0.592850706926627,2
"208","M","7","2",1,"22",0.479781418340189,0.307725765348746,1
"8","M","3","2",1,"103",0.635044427659957,0.310969126644806,0
"75","M","2","2",1,"36",0.337582319660629,0.163712371454366,0
"233","M","3","2",1,"52",0.737499051396491,0.453788461691537,0
"74","M","1","2",1,"2",0.503895938925587,0.233502209733317,0
"92","M","7","2",1,"15",0.663709409970309,0.376830609680336,0
"185","M","2","2",1,"107",0.285627797023182,0.383639802030506,1
"19","M","3","2",0,"109",0.439527771643868,0.530387824302615,0
"86","M","4","2",0,"80",0.405010060542649,0.422687077142579,0
"171","M","7","2",0,"37",0.392460440239926,0.225271469729791,0
"199","F","4","3",1,"103",0.737499051396491,0.155484563322403,0
"241","F","3","3",1,"17",0.429496671027575,0.256712375250441,3
"165","F","4","3",1,"27",0.552576914718774,0.195044437264463,1
"43","F","4","3",1,"116",0.638467278637713,0.210620198252608,2
"88","F","8","3",1,"34",0.568757811742192,0.302773278653823,0
"46","F","10","3",1,"112",0.352520034769069,0.260034973760925,1
"73","F","6","3",1,"48",0.67956119840495,0.334674752567597,1
"106","F","2","3",1,"87",0.680573928018748,0.309902508775089,1
"215","F","10","3",1,"85",0.45757749712677,0.291535752100987,0
"63","F","2","3",1,"37",0.392460440239926,0.150180979819861,0
"45","F","4","3",1,"71",0.602104533902978,0.282754171901929,0
"18","F","2","3",1,"23",0.60364388639176,0.196507226819353,0
"17","F","4","3",1,"62",0.725105694653937,0.266925408187596,1
"38","F","4","3",1,"35",0.54659636400595,0.20808479515341,1
"70","F","2","3",1,"74",0.571741919523084,0.2052831202909,0
"89","F","1","3",1,"16",0.326162701581763,0.125338671825008,2
"97","F","1","3",1,"58",0.803098827802924,0.35557827783723,2
"102","F","1","3",1,"101",0.438555443424327,0.198029673739842,0
"137","F","2","3",1,"80",0.405010060542649,0.281791384761719,1
"141","F","8","3",1,"21",0.558201269459635,0.257094851351312,1
"176","F","1","3",1,"96",0.203998971179171,0.328709365991258,1
"183","F","4","3",1,"109",0.439527771643868,0.35359188286841,1
"219","F","2","3",1,"63",0.565787291719146,0.115941207875042,1
"49","F","7","3",0,"20",0.620757673741408,0.142361223285482,0
"95","F","4","3",0,"10",0.620529707152571,0.217502194715933,0
"204","F","2","3",0,"6",0.601139549764736,0.208275535365608,0
"8","M","3","3",1,"103",0.635044427659957,0.155484563322403,0
"19","M","3","3",1,"109",0.439527771643868,0.265193912151307,1
"86","M","4","3",1,"80",0.405010060542649,0.21134353857129,1
"171","M","7","3",1,"37",0.392460440239926,0.112635734864895,0
"92","M","7","3",1,"116",0.638467278637713,0.210620198252608,2
"69","M","7","3",1,"21",0.558201269459635,0.257094851351312,1
"185","M","2","3",1,"87",0.680573928018748,0.309902508775089,1
"15","M","25","3",1,"63",0.565787291719146,0.115941207875042,1
"25","M","6","3",1,"96",0.203998971179171,0.328709365991258,1
"187","M","3","3",1,"101",0.438555443424327,0.198029673739842,0
"188","M","3","3",1,"74",0.571741919523084,0.2052831202909,0
"223","M","3","3",1,"23",0.60364388639176,0.196507226819353,0
"179","M","2","3",1,"16",0.326162701581763,0.125338671825008,2
"6","M","1","3",1,"71",0.602104533902978,0.282754171901929,0
"22","M","1","3",1,"35",0.54659636400595,0.20808479515341,1
"108","M","1","3",1,"85",0.45757749712677,0.291535752100987,0
"169","M","3","3",1,"62",0.725105694653937,0.266925408187596,1
"170","M","2","3",1,"48",0.67956119840495,0.334674752567597,1
"206","M","2","3",1,"112",0.352520034769069,0.260034973760925,1
"229","M","5","3",1,"19",0.526659367220606,0.337956397533858,1
"232","M","4","3",0,"105",0.513898497641419,0.24871407335096,0
"43","F","4","4",1,"101",0.708308680832692,0.297044510609763,1
"46","F","10","4",1,"102",0.568757811742192,0.292345429770997,3
"73","F","6","4",1,"109",0.438555443424327,0.530387824302615,2
"17","F","4","4",1,"22",0.479781418340189,0.307725765348745,1
"137","F","2","4",1,"34",0.663709409970309,0.454159917980735,1
"141","F","8","4",1,"72",0.660205080438717,0.45751168152503,3
"183","F","4","4",1,"11",0.439527771643868,0.367755266018491,0
"199","F","4","4",1,"4",0.693602525365481,0.466991153176756,1
"165","F","4","4",1,"29",0.384247885030792,0.290127491260419,0
"88","F","8","4",1,"32",0.50546372491255,0.470826032840563,2
"215","F","10","4",1,"100",0.52512003518569,0.46624480301125,1
"45","F","4","4",1,"16",0.326162701581763,0.188008007737512,1
"38","F","4","4",1,"98",0.516615523031393,0.495725330201649,3
"70","F","2","4",1,"8",0.546804035011835,0.516739892850395,1
"136","F","6","4",1,"108",0.556758408690073,0.231888821533521,2
"65","F","1","4",1,"105",0.513898497641419,0.37307111002644,1
"135","F","2","4",1,"37",0.392460440239926,0.225271469729791,2
"159","F","9","4",1,"110",0.398827141670712,0.305966726228942,2
"191","F","1","4",1,"33",0.530376824628856,0.14571028452205,0
"214","F","2","4",1,"24",0.201963598805582,0.580168001733118,4
"234","F","1","4",1,"35",0.54659636400595,0.312127192730116,1
"236","F","1","4",1,"5",0.586944282759165,0.514655543272688,2
"49","F","7","4",0,"20",0.620757673741408,0.106770917464111,0
"95","F","4","4",0,"10",0.620529707152571,0.16312664603695,0
"232","M","4","4",1,"105",0.513898497641419,0.18653555501322,1
"19","M","3","4",1,"109",0.439527771643868,0.530387824302615,2
"86","M","4","4",1,"15",0.663709409970309,0.376830609680336,1
"92","M","7","4",1,"11",0.708308680832692,0.367755266018491,0
"69","M","7","4",1,"72",0.660205080438717,0.45751168152503,3
"15","M","25","4",1,"102",0.505754014798445,0.292345429770997,3
"170","M","2","4",1,"101",0.438555443424327,0.297044510609763,1
"206","M","2","4",1,"34",0.568757811742192,0.454159917980735,1
"25","M","6","4",1,"32",0.50546372491255,0.470826032840563,2
"229","M","5","4",1,"5",0.586944282759165,0.514655543272688,2
"208","M","7","4",1,"110",0.398827141670712,0.305966726228942,2
"23","M","1","4",1,"16",0.326162701581763,0.188008007737512,1
"33","M","3","4",1,"100",0.52512003518569,0.46624480301125,1
"44","M","1","4",1,"98",0.516615523031393,0.495725330201649,3
"48","M","2","4",1,"2",0.503895938925587,0.233502209733316,1
"130","M","2","4",1,"29",0.384247885030792,0.290127491260419,0
"189","M","1","4",1,"24",0.201963598805582,0.580168001733118,4
"250","M","1","4",1,"37",0.392460440239926,0.225271469729791,2
"46","F","10","5",1,"102",0.568757811742192,0.292345429770997,0
"159","F","9","5",1,"110",0.398827141670712,0.305966726228942,0
"141","F","8","5",1,"53",0.465202778063788,0.440930247453583,0
"183","F","4","5",1,"109",0.439527771643868,0.70718376573682,3
"88","F","8","5",1,"32",0.50546372491255,0.627768043787418,4
"215","F","10","5",1,"73",0.496294488176188,0.37602891501461,1
"43","F","4","5",1,"72",0.660205080438717,0.610015575366707,3
"17","F","4","5",1,"106",0.453141303303355,0.708295710199141,4
"38","F","4","5",1,"56",0.839656674420304,0.836858806175033,4
"136","F","6","5",1,"104",0.711876568402957,0.628905301363054,3
"135","F","2","5",1,"69",0.602769288145167,0.640939794958397,2
"214","F","2","5",1,"90",0.490626302621233,0.510051207422968,3
"154","F","9","5",1,"75",0.669885364263404,0.790467609235503,4
"12","F","8","5",1,"66",0.415084315246803,0.516485315794152,3
"126","F","1","5",1,"21",0.558201269459635,0.514189702702625,1
"161","F","2","5",1,"85",0.45757749712677,0.583071504201975,1
"195","F","1","5",1,"30",0.533566642069811,0.586156804160461,3
"245","F","2","5",1,"93",0.111393349924629,0.267122796435911,0
"49","F","7","5",0,"20",0.620757673741408,0.106770917464111,0
"95","F","4","5",0,"10",0.620529707152571,0.16312664603695,0
"73","F","6","5",0,"15",0.663709409970309,0.502440812907115,0
"47","F","1","5",0,"35",0.54659636400595,0.416169590306821,0
"122","F","3","5",0,"57",0.553322082385804,0.113155952481613,0
"208","M","7","5",1,"110",0.398827141670712,0.305966726228942,0
"25","M","6","5",1,"32",0.50546372491255,0.627768043787418,4
"33","M","3","5",1,"73",0.496294488176188,0.37602891501461,1
"130","M","2","5",1,"30",0.533566642069811,0.586156804160461,3
"171","M","7","5",1,"75",0.669885364263404,0.790467609235503,4
"7","M","2","5",1,"93",0.111393349924629,0.267122796435911,0
"72","M","2","5",1,"72",0.660205080438717,0.610015575366707,3
"96","M","1","5",1,"106",0.453141303303355,0.708295710199141,4
"107","M","1","5",1,"21",0.558201269459635,0.514189702702625,1
"71","M","11","5",0,"103",0.635044427659957,0.414625502193075,0
"73","F","6","6",1,"15",0.663709409970309,0.376830609680336,2
"159","F","9","6",1,"117",0.499913590496644,0.408530919919862,1
"88","F","8","6",1,"40",0.569433337190733,0.389883468306626,3
"154","F","9","6",1,"74",0.571741919523084,0.307924680436349,2
"46","F","10","6",1,"75",0.669885364263404,0.592850706926627,3
"141","F","8","6",1,"115",0.805158681518828,0.543532879618407,3
"183","F","4","6",1,"119",0.550344981650653,0.394056060267336,2
"17","F","4","6",1,"10",0.620529707152571,0.435004389431867,4
"38","F","4","6",1,"11",0.708308680832692,0.367755266018491,2
"136","F","6","6",1,"37",0.392460440239926,0.225271469729791,3
"12","F","8","6",1,"6",0.601139549764736,0.416551070731215,2
"245","F","2","6",1,"114",0.589948712220875,0.500141004862969,3
"49","F","7","6",1,"110",0.398827141670712,0.305966726228942,2
"21","F","1","6",1,"4",0.693602525365481,0.466991153176757,2
"84","F","3","6",1,"64",0.439402788905643,0.292448640676265,2
"150","F","1","6",1,"9",0.507923563621463,0.261127330967255,1
"173","F","3","6",1,"65",0.253210037673768,0.417775137938663,0
"177","F","1","6",1,"112",0.352520034769069,0.390052460641388,0
"122","F","3","6",0,"57",0.553322082385804,0.0848669643612098,0
"161","F","2","6",0,"66",0.415084315246803,0.387363986845614,0
"162","F","5","6",0,"56",0.839656674420304,0.627644104631275,0
"196","F","4","6",0,"30",0.533566642069811,0.439617603120346,0
"197","F","1","6",0,"104",0.711876568402957,0.471678976022291,0
"171","M","7","6",1,"74",0.571741919523084,0.307924680436349,2
"72","M","2","6",1,"75",0.669885364263404,0.592850706926627,3
"71","M","11","6",1,"65",0.253210037673768,0.417775137938663,0
"15","M","25","6",1,"10",0.620529707152571,0.435004389431867,4
"92","M","7","6",1,"37",0.392460440239926,0.225271469729791,3
"232","M","4","6",1,"112",0.352520034769069,0.390052460641388,0
"134","M","2","6",1,"90",0.490626302621233,0.382538405567226,2
"4","M","1","6",1,"115",0.805158681518828,0.543532879618407,3
"32","M","1","6",1,"110",0.398827141670712,0.305966726228942,2
"113","M","2","6",1,"119",0.550344981650653,0.394056060267336,2
"147","M","2","6",1,"114",0.589948712220875,0.500141004862969,3
"193","M","2","6",0,"77",0.678390579152999,0.305197893721829,0
"210","M","3","6",0,"62",0.725105694653937,0.400388112281393,0
"224","M","12","6",0,"12",0.62686485782998,0.279062718350287,0
"242","M","1","6",0,"35",0.54659636400595,0.312127192730116,0
"154","F","9","7",1,"74",0.571741919523084,0.153962340218175,0
"173","F","3","7",1,"65",0.253210037673768,0.208887568969332,1
"136","F","6","7",1,"39",0.515669674320031,0.276002781591385,2
"159","F","9","7",1,"38",0.551923407823178,0.110604931053255,1
"88","F","8","7",1,"99",0.388129077164384,0.153014009382881,1
"46","F","10","7",1,"25",0.556653248408647,0.125467417915089,1
"141","F","8","7",1,"17",0.429496671027575,0.256712375250441,1
"12","F","8","7",1,"62",0.725105694653937,0.266925408187596,2
"84","F","3","7",1,"22",0.479781418340189,0.205150510232497,2
"215","F","10","7",1,"109",0.439527771643868,0.35359188286841,2
"227","F","3","7",1,"82",0.790841917987634,0.315893991979944,1
"11","F","1","7",1,"42",0.34641501229762,0.227771190460409,2
"77","F","1","7",1,"19",0.526659367220606,0.337956397533858,2
"78","F","1","7",1,"77",0.678390579152999,0.203465262481219,1
"80","F","5","7",1,"75",0.669885364263404,0.395233804617751,1
"160","F","5","7",1,"113",0.517026068006272,0.241689906419951,2
"174","F","8","7",1,"12",0.62686485782998,0.186041812233525,1
"226","F","1","7",1,"60",0.376262970491848,0.236371508149656,1
"122","F","3","7",0,"57",0.553322082385804,0.0424334821806049,0
"162","F","5","7",0,"56",0.839656674420304,0.313822052315637,0
"146","F","1","7",0,"101",0.438555443424327,0.198029673739842,0
"152","F","7","7",0,"51",0.46265035293391,0.342322132589713,0
"171","M","7","7",1,"74",0.571741919523084,0.153962340218175,0
"193","M","2","7",1,"77",0.678390579152999,0.152598946860914,1
"210","M","3","7",1,"62",0.725105694653937,0.200194056140697,2
"92","M","7","7",1,"39",0.515669674320031,0.276002781591385,2
"15","M","25","7",1,"75",0.669885364263404,0.395233804617751,1
"113","M","2","7",1,"38",0.551923407823178,0.110604931053255,1
"147","M","2","7",1,"25",0.556653248408647,0.125467417915089,1
"229","M","5","7",1,"15",0.663709409970309,0.251220406453557,2
"27","M","1","7",1,"19",0.526659367220606,0.337956397533858,2
"139","M","2","7",1,"22",0.479781418340189,0.205150510232497,2
"143","M","3","7",1,"17",0.429496671027575,0.256712375250441,1
"168","M","1","7",1,"60",0.376262970491848,0.236371508149656,1
"211","M","1","7",0,"8",0.546804035011835,0.344493261900264,0
"221","M","1","7",0,"11",0.708308680832692,0.24517017734566,0
"154","F","9","8",1,"74",0.571741919523084,0.115471755163631,0
"136","F","6","8",1,"39",0.515669674320031,0.207002086193538,0
"141","F","8","8",1,"97",0.569433337190733,0.316566656667883,0
"12","F","8","8",1,"40",0.303468787892441,0.389883468306626,0
"84","F","3","8",1,"51",0.46265035293391,0.513483198884569,1
"80","F","5","8",1,"89",0.412580899190648,0.268955653219116,2
"173","F","3","8",1,"120",0.618499913900761,0.240122733119547,1
"159","F","9","8",1,"106",0.453141303303355,0.531221782649356,3
"215","F","10","8",1,"12",0.62686485782998,0.279062718350287,2
"227","F","3","8",1,"59",0.474378043331023,0.177220429785179,0
"174","F","8","8",1,"8",0.546804035011835,0.516739892850395,2
"196","F","4","8",1,"68",0.540524410088436,0.357214974666098,0
"138","F","3","8",1,"70",0.341097804413224,0.416160996479939,2
"13","F","2","8",1,"78",0.639444171685419,0.453897193961767,1
"112","F","18","8",1,"50",0.64456478423856,0.382981410291516,1
"162","F","5","8",0,"56",0.839656674420304,0.235366539236728,0
"88","F","8","8",0,"85",0.45757749712677,0.437303628151481,0
"160","F","5","8",0,"4",0.693602525365481,0.466991153176756,0
"119","F","1","8",0,"62",0.725105694653937,0.400388112281393,0
"131","F","5","8",0,"36",0.337582319660629,0.163712371454365,0
"144","F","1","8",0,"5",0.586944282759165,0.514655543272688,0
"180","F","6","8",0,"31",0.514349647373815,0.419119458101848,0
"239","F","3","8",0,"30",0.533566642069811,0.439617603120346,0
"92","M","7","8",1,"39",0.515669674320031,0.207002086193538,0
"210","M","3","8",1,"89",0.303468787892441,0.268955653219116,2
"15","M","25","8",1,"97",0.412580899190648,0.316566656667883,0
"139","M","2","8",1,"51",0.46265035293391,0.513483198884569,1
"143","M","3","8",1,"40",0.569433337190733,0.389883468306626,0
"26","M","4","8",1,"78",0.639444171685419,0.453897193961767,1
"71","M","11","8",1,"84",0.518240516741743,0.333602000662234,0
"16","M","8","8",1,"8",0.546804035011835,0.516739892850395,2
"114","M","1","8",1,"12",0.62686485782998,0.279062718350287,2
"121","M","1","8",1,"120",0.618499913900761,0.240122733119547,1
"246","M","14","8",1,"59",0.474378043331023,0.177220429785179,0
"66","M","4","8",0,"119",0.550344981650653,0.394056060267336,0
"50","M","4","8",0,"22",0.479781418340189,0.307725765348745,0
"104","M","3","8",0,"99",0.388129077164384,0.229521014074321,0
"12","F","8","9",1,"40",0.303468787892441,0.389883468306626,1
"180","F","6","9",1,"31",0.514349647373815,0.419119458101848,2
"141","F","8","9",1,"11",0.708308680832692,0.490340354691321,4
"174","F","8","9",1,"78",0.639444171685419,0.60519625861569,3
"80","F","5","9",1,"62",0.725105694653937,0.533850816375191,4
"215","F","10","9",1,"90",0.490626302621233,0.510051207422968,2
"196","F","4","9",1,"43",0.610912270218002,0.552520007940834,2
"138","F","3","9",1,"47",0.214177289819191,0.360171537308475,3
"13","F","2","9",1,"103",0.635044427659957,0.414625502193075,4
"112","F","18","9",1,"99",0.388129077164384,0.306028018765762,0
"46","F","10","9",1,"85",0.45757749712677,0.583071504201975,2
"152","F","7","9",1,"110",0.398827141670712,0.407955634971923,2
"235","F","2","9",1,"9",0.507923563621463,0.348169774623006,1
"24","F","2","9",1,"100",0.52512003518569,0.621659737348333,3
"31","F","4","9",1,"102",0.505754014798445,0.38979390636133,2
"42","F","1","9",1,"106",0.453141303303355,0.708295710199141,4
"162","F","5","9",0,"56",0.839656674420304,0.235366539236728,0
"160","F","5","9",0,"4",0.693602525365481,0.466991153176756,0
"131","F","5","9",0,"36",0.337582319660629,0.163712371454365,0
"239","F","3","9",0,"30",0.533566642069811,0.439617603120346,0
"154","F","9","9",0,"28",0.307088585368415,0.200921353314298,0
"159","F","9","9",0,"29",0.384247885030792,0.386836655013892,0
"76","F","1","9",0,"61",0.411291527164311,0.189122788029689,0
"93","F","4","9",0,"119",0.550344981650653,0.525408080356448,0
