"birdID","Sex","Lifespan","Yr","Mated","Terrs","Poccup","Pfledge","Fledge"
"24","M","3","1",1,"82",0.761939470797723,0.47104408813367,2
"33","M","1","1",1,"44",0.500820083680258,0.540088211960942,1
"51","M","6","1",1,"69",0.349377990197658,0.403587331582781,2
"66","M","1","1",1,"5",0.50741147397722,0.579556381347696,3
"68","M","2","1",1,"77",0.506300196141492,0.49908120415172,3
"84","M","1","1",1,"88",0.480100957683887,0.665864013829249,2
"115","M","2","1",1,"58",0.481930969573609,0.513979469897097,2
"126","M","3","1",1,"35",0.606274417576105,0.299365438507358,1
"130","M","12","1",1,"38",0.385841770050871,0.320016188789593,1
"151","M","7","1",1,"50",0.221035856797168,0.48698921693547,0
"219","M","2","1",1,"67",0.647706479935747,0.423704213335677,1
"179","F","1","1",1,"35",0.606274417576105,0.299365438507358,1
"210","F","1","1",1,"77",0.506300196141492,0.49908120415172,3
"12","F","1","1",1,"67",0.647706479935747,0.423704213335677,1
"104","F","6","1",1,"82",0.761939470797723,0.47104408813367,2
"40","F","3","1",1,"50",0.221035856797168,0.48698921693547,0
"138","F","2","1",1,"5",0.50741147397722,0.579556381347696,3
"28","F","4","1",1,"69",0.349377990197658,0.403587331582781,2
"136","F","1","1",1,"88",0.480100957683887,0.665864013829249,2
"209","F","1","1",1,"44",0.500820083680258,0.540088211960942,1
"227","F","1","1",1,"58",0.481930969573609,0.513979469897097,2
"108","F","6","1",1,"38",0.385841770050871,0.320016188789593,1
"45","M","3","1",0,"94",0.512577224769479,0.369060588105169,0
"223","M","2","1",0,"28",0.824764786346689,0.257072034315686,0
"139","F","1","1",0,"112",0.549207749437526,0.302238380913748,0
"104","F","6","2",1,"99",0.701808279557535,0.582464444155617,3
"40","F","3","2",1,"82",0.761939470797723,0.353283066100253,0
"138","F","2","2",1,"96",0.508431386399758,0.344199545889294,1
"28","F","4","2",1,"70",0.574335558265203,0.276086204041642,1
"108","F","6","2",1,"53",0.460556420158766,0.301563462048326,1
"6","F","2","2",1,"3",0.591310563646801,0.363749542083298,0
"106","F","5","2",1,"64",0.19761660036026,0.382920362776565,1
"125","F","3","2",1,"28",0.824764786346689,0.192804025736764,1
"134","F","7","2",1,"110",0.433641964678858,0.222962171793395,0
"167","F","2","2",1,"94",0.512577224769479,0.276795441078877,0
"178","F","4","2",1,"18",0.607667387089938,0.408190294732329,3
"221","F","1","2",1,"9",0.497798719325365,0.460199276848697,2
"47","F","3","2",0,"102",0.754987177269687,0.418036885711243,0
"156","F","1","2",0,"86",0.447402093437819,0.564762294092628,0
"45","M","3","2",1,"94",0.512577224769479,0.276795441078877,0
"223","M","2","2",1,"28",0.824764786346689,0.192804025736764,1
"24","M","3","2",1,"64",0.19761660036026,0.382920362776565,1
"51","M","6","2",1,"3",0.591310563646801,0.363749542083298,0
"68","M","2","2",1,"99",0.701808279557535,0.582464444155617,3
"115","M","2","2",1,"18",0.607667387089938,0.408190294732329,3
"130","M","12","2",1,"110",0.433641964678858,0.222962171793395,0
"151","M","7","2",1,"70",0.574335558265203,0.276086204041642,1
"219","M","2","2",1,"53",0.460556420158766,0.301563462048326,1
"60","M","4","2",1,"117",0.792138228499436,0.566172978785147,1
"79","M","1","2",1,"82",0.761939470797723,0.353283066100253,0
"126","M","3","2",0,"58",0.481930969573609,0.385484602422823,0
"141","M","3","2",0,"76",0.50734512266291,0.152967827176435,0
"162","M","4","2",0,"108",0.322440844280761,0.23852892138985,0
"218","M","2","2",0,"57",0.540966462682091,0.581448456290747,0
"47","F","3","3",1,"102",0.754987177269687,0.209018442855622,0
"104","F","6","3",1,"36",0.582861838596411,0.296751521680039,1
"40","F","3","3",1,"49",0.257813907647754,0.314921671521738,1
"28","F","4","3",1,"99",0.701808279557535,0.388309629437078,2
"108","F","6","3",1,"89",0.497506910443543,0.196485976492418,1
"6","F","2","3",1,"37",0.426502475873303,0.233304471729301,1
"106","F","5","3",1,"52",0.462015351588133,0.211743493255541,1
"125","F","3","3",1,"76",0.50734512266291,0.101978551450957,0
"134","F","7","3",1,"112",0.549207749437526,0.151119190456874,1
"167","F","2","3",1,"4",0.535748911431266,0.330881684261252,2
"178","F","4","3",1,"96",0.508431386399758,0.229466363926196,1
