"birdID","Sex","Lifespan","Yr","Mated","Terrs","pMate","pFledge","Fledge"
"168","M","1","1",1,278,0.85696766898036,0.0593000902972839,1
"123","M","1","1",1,12,0.813885829411447,0.232301921717063,3
"347","M","5","1",1,246,0.990142610087536,0.490125713171437,2
"122","M","6","1",1,83,0.741277473957644,0.558074828179087,1
"17","M","2","1",1,147,0.867261067032814,0.236198169400997,0
"28","M","3","1",1,188,0.754894141107798,0.161353304839113,1
"133","M","4","1",1,71,0.771052514018958,0.544302925409283,2
"305","M","3","1",1,286,0.961155661381781,0.339663322583482,2
"400","M","1","1",1,3,0.823235009796917,0.00448586508913885,0
"77","M","3","1",1,29,0.781801130389795,0.0572255970101187,0
"45","F","8","1",1,188,0,0,1
"61","F","3","1",1,12,0,0,3
"80","F","7","1",1,246,0,0,2
"116","F","1","1",1,29,0,0,0
"235","F","20","1",1,3,0,0,0
"308","F","2","1",1,286,0,0,2
"309","F","2","1",1,83,0,0,1
"405","F","1","1",1,71,0,0,2
"431","F","3","1",1,147,0,0,0
"494","F","1","1",1,278,0,0,1
"24","M","1","1",0,160,0.0745789711363614,0.040137823445778,0
"36","M","8","1",0,60,0.0700203814456157,0.386900468105586,0
"320","M","1","1",0,166,0.131199001334608,0.203358610988517,0
"311","M","3","1",0,48,0.442288745893165,0.137100259971972,0
"415","M","2","1",0,265,0.722880783956498,0.10550597445851,0
"324","M","1","1",0,14,0.269284699345008,0.0365235120539059,0
"125","M","2","1",0,222,0.621840470004827,0.110951533754493,0
"291","M","2","1",0,64,0.411234191153198,0.154320485917254,0
"210","M","5","1",0,41,0.843933811692617,0.197777955327183,0
"119","M","6","1",0,201,0.437131913596233,0.465702244837303,0
"158","M","1","1",0,125,0.25831572455354,0.189513230913206,0
"430","M","4","1",0,191,0.445261064709221,0.457482226425782,0
"313","M","1","1",0,195,0.125309264985844,0.163395540131614,0
"470","M","3","1",0,46,0.902205772465095,0.549537817454645,0
"171","M","1","1",0,135,0.213587808888406,0.029641864625858,0
"30","M","1","1",0,231,0.660318710142747,0.272277194164914,0
"173","M","1","1",0,227,0.40850854315795,0.0206346427142945,0
"7","F","2","1",0,295,0,0,0
"97","F","2","1",0,279,0,0,0
"121","F","1","1",0,28,0,0,0
"151","F","2","1",0,266,0,0,0
"175","F","4","1",0,220,0,0,0
"181","F","3","1",0,268,0,0,0
"184","F","1","1",0,208,0,0,0
"188","F","9","1",0,124,0,0,0
"237","F","10","1",0,236,0,0,0
"295","F","3","1",0,252,0,0,0
"385","F","4","1",0,232,0,0,0
"395","F","6","1",0,137,0,0,0
"417","F","1","1",0,38,0,0,0
"45","F","8","2",1,188,0,0,2
"80","F","7","2",1,246,0,0,2
"308","F","2","2",1,286,0,0,1
"309","F","2","2",1,83,0,0,2
"431","F","3","2",1,147,0,0,0
"61","F","3","2",1,48,0,0,0
"235","F","20","2",1,201,0,0,0
"151","F","2","2",1,96,0,0,2
"175","F","4","2",1,269,0,0,0
"181","F","3","2",1,298,0,0,0
"385","F","4","2",1,75,0,0,0
"67","F","1","2",1,222,0,0,0
"86","F","3","2",1,112,0,0,1
"117","F","1","2",1,8,0,0,0
"132","F","1","2",1,46,0,0,3
"395","F","6","2",0,137,0,0,0
"7","F","2","2",0,138,0,0,0
"97","F","2","2",0,254,0,0,0
"188","F","9","2",0,118,0,0,0
"237","F","10","2",0,220,0,0,0
"295","F","3","2",0,58,0,0,0
"14","F","7","2",0,91,0,0,0
"37","F","8","2",0,61,0,0,0
"48","F","1","2",0,104,0,0,0
"53","F","1","2",0,282,0,0,0
"62","F","3","2",0,244,0,0,0
"74","F","3","2",0,74,0,0,0
"85","F","5","2",0,274,0,0,0
