"birdID","Sex","Lifespan","Yr","Mated","Terrs","pMate","pFledge","Fledge"
"281","M","2","1",1,146,0.253342510666698,0.16196187441545,0
"338","M","2","1",1,59,0.653150846017525,0.216047452931907,1
"52","M","1","1",1,52,0.800634233048186,0.0768212438455802,0
"175","M","4","1",1,178,0.916172128835205,0.547062949393876,2
"238","M","1","1",1,162,0.119917126605287,0.0492738275917575,0
"496","M","2","1",1,221,0.880470831878483,0.186742002980825,0
"34","M","3","1",1,190,0.880733713507652,0.06117354992494,0
"499","M","2","1",1,159,0.701543143950403,0.113628854090135,1
"32","F","4","1",1,59,0,0,1
"59","F","1","1",1,52,0,0,0
"69","F","1","1",1,162,0,0,0
"71","F","1","1",1,178,0,0,2
"81","F","5","1",1,159,0,0,1
"170","F","2","1",1,221,0,0,0
"209","F","1","1",1,146,0,0,0
"229","F","1","1",1,190,0,0,0
"280","M","5","1",0,240,0.546488547502486,0.663827911368571,0
"465","M","1","1",0,68,0.84983228193596,0.101246814369118,0
"397","M","2","1",0,195,0.810504930093884,0.122634121822868,0
"354","M","1","1",0,180,0.474149133544415,0.122673979021671,0
"190","M","1","1",0,61,0.132153192767873,0.182439190525415,0
"426","M","2","1",0,213,0.298313092207536,0.0257130391228039,0
"224","M","1","1",0,281,0.0345380660146475,0.32139803837901,0
"10","M","1","1",0,11,0.176132866414264,0.0580405485312424,0
"495","M","3","1",0,235,0.812380064278841,0.0884891848698581,0
"6","M","3","1",0,82,0.625618612393737,0.452954293496792,0
"437","M","3","1",0,199,0.600987071171403,0.146057019614189,0
"323","M","2","1",0,189,0.233181684045121,0.102886066096147,0
"30","F","1","1",0,299,0,0,0
"99","F","1","1",0,17,0,0,0
"104","F","5","1",0,248,0,0,0
"119","F","1","1",0,114,0,0,0
"130","F","3","1",0,5,0,0,0
"148","F","2","1",0,174,0,0,0
"169","F","6","1",0,112,0,0,0
"214","F","1","1",0,56,0,0,0
"231","F","1","1",0,166,0,0,0
"272","F","2","1",0,264,0,0,0
"299","F","1","1",0,63,0,0,0
"305","F","3","1",0,147,0,0,0
"308","F","2","1",0,143,0,0,0
"313","F","3","1",0,245,0,0,0
"319","F","4","1",0,262,0,0,0
"329","F","3","1",0,67,0,0,0
"333","F","2","1",0,184,0,0,0
"335","F","1","1",0,62,0,0,0
"378","F","1","1",0,219,0,0,0
"442","F","1","1",0,141,0,0,0
"443","F","2","1",0,119,0,0,0
"452","F","1","1",0,74,0,0,0
"169","F","6","2",1,112,0,0,NA
"170","F","2","2",1,82,0,0,2
"11","F","6","2",1,271,0,0,3
"25","F","2","2",1,176,0,0,2
"58","F","4","2",1,222,0,0,0
"76","F","4","2",1,62,0,0,1
"98","F","1","2",1,29,0,0,0
"116","F","3","2",1,81,0,0,1
"167","F","7","2",1,37,0,0,2
"174","F","3","2",1,46,0,0,2
"263","F","1","2",1,285,0,0,0
"291","F","4","2",1,53,0,0,1
"376","F","1","2",1,188,0,0,0
"398","F","4","2",1,280,0,0,0
"400","F","15","2",1,186,0,0,0
"409","F","3","2",1,120,0,0,1
"415","F","3","2",1,47,0,0,3
"423","F","3","2",1,21,0,0,0
"451","F","1","2",1,110,0,0,1
"453","F","3","2",1,72,0,0,3
"461","F","3","2",1,203,0,0,3
"104","F","5","2",0,248,0,0,0
"130","F","3","2",0,5,0,0,0
"148","F","2","2",0,174,0,0,0
"272","F","2","2",0,264,0,0,0
"305","F","3","2",0,147,0,0,0
"308","F","2","2",0,143,0,0,0
"313","F","3","2",0,245,0,0,0
"319","F","4","2",0,262,0,0,0
"329","F","3","2",0,67,0,0,0
"333","F","2","2",0,184,0,0,0
"443","F","2","2",0,119,0,0,0
"32","F","4","2",0,281,0,0,0
"81","F","5","2",0,26,0,0,0
"39","F","1","2",0,12,0,0,0
"53","F","2","2",0,284,0,0,0
"185","F","2","2",0,198,0,0,0
"205","F","3","2",0,279,0,0,0
"303","F","3","2",0,6,0,0,0
"481","F","1","2",0,40,0,0,0
"6","M","3","2",1,82,0.625618612393737,0.339715720122594,2
"175","M","4","2",1,46,0.916172128835205,0.410297212045407,2
"34","M","3","2",1,29,0.880733713507652,0.045880162443705,0
"280","M","5","2",1,72,0.546488547502486,0.497870933526428,3
"397","M","2","2",1,120,0.810504930093884,0.091975591367151,1
"495","M","3","2",1,188,0.812380064278841,0.0663668886523935,0
"16","M","1","2",1,81,0.795653805369511,0.157782437253298,1
"40","M","1","2",1,37,0.582345996983349,0.330234509957585,2
"66","M","2","2",1,176,0.196484514744952,0.35663535242959,2
"89","M","1","2",1,21,0.450378869194537,0.0336421393999421,0
"136","M","4","2",1,186,0.777656404031985,0.282703287899494,0
"306","M","2","2",1,110,0.505872389534488,0.153967912048633,1
"390","M","3","2",1,62,0.712878107326105,0.233014280140468,1
"404","M","4","2",1,47,0.803920055186697,0.534746227262076,3
"426","M","2","2",0,294,0.298313092207536,0.0192847793421029,0
"49","M","2","2",0,64,0.476811449741945,0.0614936739176135,0
"188","M","3","2",0,124,0.0400929311290383,0.267832276936062,0
"349","M","4","2",0,282,0.689270063724676,0.141540672630072,0
"25","F","2","3",1,176,0,0,2
"415","F","3","3",1,47,0,0,1
"185","F","2","3",1,198,0,0,NA
"303","F","3","3",1,6,0,0,NA
"76","F","4","3",1,139,0,0,1
"174","F","3","3",1,257,0,0,1
"116","F","3","3",1,124,0,0,0
"398","F","4","3",1,296,0,0,1
"400","F","15","3",1,63,0,0,1
"423","F","3","3",1,27,0,0,1
"461","F","3","3",1,85,0,0,2
"90","F","5","3",1,181,0,0,0
"91","F","4","3",1,151,0,0,1
"115","F","4","3",1,129,0,0,0
"145","F","2","3",1,35,0,0,0
"164","F","1","3",1,221,0,0,0
"268","F","2","3",1,278,0,0,0
"317","F","5","3",1,44,0,0,1
"104","F","5","3",0,248,0,0,0
"130","F","3","3",0,5,0,0,0
"305","F","3","3",0,147,0,0,0
"313","F","3","3",0,245,0,0,0
"319","F","4","3",0,262,0,0,0
"329","F","3","3",0,67,0,0,0
"81","F","5","3",0,26,0,0,0
"53","F","2","3",0,284,0,0,0
"205","F","3","3",0,279,0,0,0
"169","F","6","3",0,215,0,0,0
"11","F","6","3",0,111,0,0,0
"58","F","4","3",0,43,0,0,0
"167","F","7","3",0,196,0,0,0
"291","F","4","3",0,95,0,0,0
"409","F","3","3",0,155,0,0,0
"453","F","3","3",0,91,0,0,0
"27","F","2","3",0,159,0,0,0
"85","F","2","3",0,17,0,0,0
"162","F","1","3",0,204,0,0,0
"178","F","2","3",0,225,0,0,0
"241","F","1","3",0,18,0,0,0
"334","F","1","3",0,299,0,0,0
"357","F","1","3",0,258,0,0,0
"365","F","3","3",0,126,0,0,0
"374","F","3","3",0,86,0,0,0
"403","F","1","3",0,171,0,0,0
"438","F","2","3",0,298,0,0,0
"444","F","2","3",0,38,0,0,0
"497","F","1","3",0,255,0,0,0
"66","M","2","3",1,176,0.196484514744952,0.178317676214795,2
"390","M","3","3",1,139,0.712878107326105,0.116507140070234,1
"6","M","3","3",1,27,0.625618612393737,0.169857860061297,1
"280","M","5","3",1,85,0.546488547502486,0.248935466763214,2
"495","M","3","3",1,35,0.812380064278841,0.0331834443261968,0
"136","M","4","3",1,284,0.777656404031985,0.141351643949747,2
"173","M","5","3",1,221,0.929460392006967,0.207001798320562,0
"94","M","5","3",1,151,0.675706164391098,0.1208331072703,1
"131","M","2","3",1,44,0.767446811310947,0.326539440703289,1
"192","M","1","3",1,129,0.578072551405057,0.0238671770113891,0
"276","M","1","3",1,279,0.294409899972379,0.251187274199819,0
"355","M","1","3",1,181,0.47677929722704,0.00847972984301286,0
"34","M","3","3",0,89,0.880733713507652,0.0229400812218525,0
"49","M","2","3",0,116,0.476811449741945,0.0307468369588067,0
"188","M","3","3",0,277,0.0400929311290383,0.133916138468031,0
"437","M","3","3",0,184,0.600987071171403,0.0973713464094591,0
"107","M","2","3",0,25,0.472326731309295,0.0654809286747319,0
"327","M","3","3",0,93,0.283709845039994,0.0895021668756813,0
"8","M","1","3",0,62,0.932182856602594,0.155790865594325,0
"50","M","5","3",0,113,0.76298201156362,0.155987349455245,0
"111","M","1","3",0,21,0.382909865351394,0.237202470819716,0
"285","M","6","3",0,290,0.208184180530996,0.388446423807181,0
"292","M","1","3",0,103,0.121536762220785,0.08997122441804,0
"405","M","2","3",0,173,0.793249431531876,0.142692118322702,0
"493","M","2","3",0,265,0.162170497933403,0.0611099239088551,0
"415","F","3","4",1,178,0,0,0
"303","F","3","4",1,270,0,0,1
"76","F","4","4",1,115,0,0,0
"398","F","4","4",1,194,0,0,0
"400","F","15","4",1,183,0,0,1
"90","F","5","4",1,93,0,0,0
"91","F","4","4",1,140,0,0,0
"115","F","4","4",1,252,0,0,2
"145","F","2","4",1,277,0,0,1
"268","F","2","4",1,280,0,0,0
"15","F","3","4",1,300,0,0,1
"51","F","1","4",1,36,0,0,0
"97","F","2","4",1,293,0,0,2
"179","F","6","4",1,22,0,0,0
"203","F","2","4",1,202,0,0,2
"222","F","2","4",1,112,0,0,0
"368","F","1","4",1,75,0,0,1
"476","F","6","4",1,163,0,0,1
"104","F","5","4",0,248,0,0,0
"319","F","4","4",0,262,0,0,0
"205","F","3","4",0,279,0,0,0
"169","F","6","4",0,215,0,0,0
"11","F","6","4",0,111,0,0,0
"58","F","4","4",0,43,0,0,0
"167","F","7","4",0,196,0,0,0
"291","F","4","4",0,95,0,0,0
"409","F","3","4",0,155,0,0,0
"453","F","3","4",0,91,0,0,0
"27","F","2","4",0,159,0,0,0
"85","F","2","4",0,17,0,0,0
"178","F","2","4",0,225,0,0,0
"374","F","3","4",0,86,0,0,0
"438","F","2","4",0,298,0,0,0
"444","F","2","4",0,38,0,0,0
"174","F","3","4",0,222,0,0,0
"116","F","3","4",0,297,0,0,0
"423","F","3","4",0,14,0,0,0
"461","F","3","4",0,171,0,0,0
"317","F","5","4",0,291,0,0,0
"32","F","4","4",0,79,0,0,0
"48","F","1","4",0,133,0,0,0
"194","F","6","4",0,72,0,0,0
"230","F","3","4",0,184,0,0,0
"259","F","8","4",0,50,0,0,0
"479","F","3","4",0,31,0,0,0
"390","M","3","4",1,115,0.712878107326105,0.0873803550526756,0
"280","M","5","4",1,280,0.546488547502486,0.186701600072411,0
"136","M","4","4",1,270,0.777656404031985,0.10601373296231,1
"173","M","5","4",1,300,0.929460392006967,0.155251348740421,1
"94","M","5","4",1,112,0.675706164391098,0.0906248304527253,0
"175","M","4","4",1,163,0.916172128835205,0.547062949393876,1
"404","M","4","4",1,202,0.803920055186697,0.534746227262076,2
"129","M","3","4",1,36,0.819717589998618,0.120786757355996,0
"160","M","1","4",1,248,0.868596260435879,0.108723747248504,0
"168","M","5","4",1,179,0.955606012330315,0.168914864247199,0
"233","M","4","4",1,183,0.929619939528335,0.226676456280984,1
"289","M","1","4",1,252,0.657661507837474,0.167458998037465,2
"412","M","3","4",1,140,0.756902413442731,0.0118157227494877,0
"460","M","2","4",1,194,0.488208173774183,0.136734687791571,0
"493","M","2","4",0,265,0.162170497933403,0.0458324429316414,0
"50","M","5","4",0,116,0.76298201156362,0.116990512091434,0
"285","M","6","4",0,48,0.208184180530996,0.291334817855386,0
"133","M","4","4",0,237,0.733806753926025,0.284887975081801,0
"57","M","7","4",0,221,0.181514993201029,0.159717215579516,0
"257","M","4","4",0,153,0.263230205268472,0.376972762634978,0
"35","M","2","4",0,144,0.319390363525599,0.038027636190268,0
"122","M","7","4",0,9,0.187781330461434,0.709406475698338,0
"180","M","15","4",0,157,0.38037409319285,0.654524270107036,0
"223","M","1","4",0,81,0.63661469751969,0.558953895604299,0
"246","M","4","4",0,138,0.841357533494084,0.215794591116719,0
"304","M","1","4",0,274,0.809152736561373,0.158412085138882,0
"341","M","1","4",0,87,0.157480627996847,0.166629580789931,0
"367","M","2","4",0,223,0.4425182742998,0.0694548278324943,0
"381","M","8","4",0,192,0.155183586300874,0.281073016556105,0
"429","M","3","4",0,74,0.0611134977079928,0.114638024968146,0
"456","M","1","4",0,167,0.143220700556412,0.529744045579982,0
"400","F","15","5",1,183,0,0,1
"203","F","2","5",1,202,0,0,0
"230","F","3","5",1,184,0,0,NA
"91","F","4","5",1,249,0,0,0
"90","F","5","5",1,39,0,0,0
"15","F","3","5",1,230,0,0,0
"97","F","2","5",1,277,0,0,1
"179","F","6","5",1,16,0,0,2
"81","F","5","5",1,245,0,0,3
"92","F","1","5",1,106,0,0,0
"125","F","1","5",1,213,0,0,0
"166","F","6","5",1,138,0,0,1
"176","F","3","5",1,205,0,0,3
"186","F","3","5",1,129,0,0,1
"261","F","3","5",1,300,0,0,2
"265","F","3","5",1,66,0,0,0
"350","F","12","5",1,168,0,0,1
"428","F","2","5",1,15,0,0,0
"104","F","5","5",0,248,0,0,0
"169","F","6","5",0,215,0,0,0
"11","F","6","5",0,111,0,0,0
"58","F","4","5",0,43,0,0,0
"167","F","7","5",0,196,0,0,0
"291","F","4","5",0,95,0,0,0
"374","F","3","5",0,86,0,0,0
"317","F","5","5",0,291,0,0,0
"194","F","6","5",0,72,0,0,0
"259","F","8","5",0,50,0,0,0
"479","F","3","5",0,31,0,0,0
"76","F","4","5",0,190,0,0,0
"115","F","4","5",0,142,0,0,0
"244","F","2","5",0,166,0,0,0
"36","F","4","5",0,285,0,0,0
"74","F","1","5",0,172,0,0,0
"78","F","2","5",0,92,0,0,0
