"birdID","Sex","Lifespan","Yr","Mated","Terrs","pMate","pFledge","Fledge"
"164","M","2","1",1,158,0.577230938244611,0.0306748752144783,0
"131","M","2","1",1,214,0.748534745536745,0.107155440525426,0
"206","M","4","1",1,262,0.816028108746531,0.638172540056985,3
"282","M","2","1",1,251,0.59609026950784,0.109879848565588,0
"284","M","2","1",1,87,0.647764075780287,0.0625733394349231,1
"479","M","1","1",1,4,0.456343579338863,0.262648091143162,1
"432","M","7","1",1,130,0.402221426725825,0.724703988769235,4
"171","M","2","1",1,98,0.686029909877107,0.0397108277755198,0
"118","M","5","1",1,215,0.912820755369677,0.543067995517049,4
"67","M","3","1",1,85,0.468199642142281,0.00362589166501473,0
"21","M","4","1",1,226,0.739760528481547,0.625239548448008,3
"4","F","2","1",1,98,0,0,0
"57","F","1","1",1,158,0,0,0
"77","F","4","1",1,251,0,0,0
"80","F","1","1",1,226,0,0,3
"85","F","1","1",1,262,0,0,3
"100","F","5","1",1,214,0,0,0
"166","F","2","1",1,85,0,0,0
"200","F","1","1",1,4,0,0,1
"310","F","6","1",1,130,0,0,4
"332","F","1","1",1,87,0,0,1
"423","F","2","1",1,215,0,0,4
"39","M","3","1",0,235,0.350819662446156,0.385885762097999,0
"420","M","1","1",0,185,0.755267929285765,0.0677881894520945,0
"58","M","2","1",0,298,0.769550635945052,0.0678218956593476,0
"87","M","1","1",0,86,0.288027687231079,0.685535140158253,0
"315","M","8","1",0,263,0.454087512155116,0.229297183184685,0
"189","M","2","1",0,252,0.0241551664657891,0.025976754521695,0
"438","M","3","1",0,254,0.618602746864781,0.157312148412606,0
"48","M","3","1",0,237,0.249891568440944,0.108109309208669,0
"125","M","2","1",0,79,0.0583322534803301,0.0297649297303238,0
"231","M","4","1",0,22,0.502541294198659,0.171407021465711,0
"238","M","1","1",0,26,0.0895021569449455,0.503263716484859,0
"91","M","2","1",0,236,0.120355047052726,0.35039600513734,0
"107","M","3","1",0,108,0.264145194320008,0.498400675206808,0
"7","F","1","1",0,182,0,0,0
"101","F","3","1",0,230,0,0,0
"122","F","3","1",0,154,0,0,0
"151","F","2","1",0,196,0,0,0
"156","F","1","1",0,31,0,0,0
"217","F","1","1",0,164,0,0,0
"266","F","1","1",0,48,0,0,0
