"birdID","Sex","Lifespan","Yr","Mated","Terrs","pMate","pFledge","Fledge"
"342","M","2","1",1,77,0.599075959529728,0.314367746068154,1
"108","M","2","1",1,178,0.868806028040126,0.173396003506484,0
"332","M","2","1",1,214,0.399579206015915,0.59169590446167,3
"394","M","1","1",1,6,0.706145324744284,0.16154692684221,0
"25","M","3","1",1,23,0.418618628289551,0.133018257022018,1
"356","M","1","1",1,28,0.97530427784659,0.110540699544067,0
"327","M","1","1",1,125,0.839864215115085,0.435363505746449,2
"498","M","3","1",1,31,0.135226429905742,0.320103886109777,1
"443","M","3","1",1,104,0.680889839073643,0.0336716773526397,0
"78","M","1","1",1,241,0.707866525975987,0.146464761602575,0
"245","M","2","1",1,48,0.957153610885143,0.0299051486770276,1
"252","M","2","1",1,3,0.940476243151352,0.486715435500477,2
"2","F","2","1",1,178,0,0,0
"9","F","3","1",1,3,0,0,2
"88","F","14","1",1,6,0,0,0
"90","F","1","1",1,125,0,0,2
"101","F","3","1",1,23,0,0,1
"212","F","4","1",1,214,0,0,3
"265","F","1","1",1,28,0,0,0
"317","F","2","1",1,48,0,0,1
"447","F","2","1",1,77,0,0,1
"453","F","9","1",1,104,0,0,0
"461","F","2","1",1,31,0,0,1
"496","F","4","1",1,241,0,0,0
"39","M","11","1",0,187,0.489870125616832,0.650289504696521,0
"301","M","7","1",0,150,0.593917283215084,0.593464622640471,0
"68","M","5","1",0,258,0.360441773673974,0.274923086981289,0
"209","M","1","1",0,133,0.29190952447243,0.364190001499722,0
"273","M","1","1",0,298,0.0852283993735909,0.265524215104456,0
"232","M","1","1",0,135,0.598503683228046,0.364148441301208,0
"451","M","6","1",0,68,0.492703068932596,0.217662967101205,0
"439","M","1","1",0,153,0.467040938558057,0.257231769574252,0
"192","M","1","1",0,127,0.253139356384054,0.460818672518922,0
"441","M","11","1",0,256,0.247845733951657,0.689999734223593,0
"262","M","9","1",0,168,0.266247656144454,0.732417693267685,0
"182","M","6","1",0,15,0.592216045946013,0.164241631398909,0
"243","M","2","1",0,289,0.189476500498131,0.283447376047164,0
"45","M","1","1",0,79,0.651069407351315,0.258409245219099,0
"1","F","2","1",0,134,0,0,0
"107","F","3","1",0,216,0,0,0
"111","F","2","1",0,248,0,0,0
"114","F","2","1",0,116,0,0,0
"151","F","2","1",0,224,0,0,0
"178","F","1","1",0,270,0,0,0
"188","F","2","1",0,210,0,0,0
"266","F","10","1",0,193,0,0,0
"323","F","3","1",0,32,0,0,0
"328","F","3","1",0,34,0,0,0
"360","F","2","1",0,195,0,0,0
"449","F","1","1",0,159,0,0,0
"2","F","2","2",1,184,0,0,1
"9","F","3","2",1,154,0,0,2
"101","F","3","2",1,141,0,0,1
"212","F","4","2",1,53,0,0,1
"317","F","2","2",1,246,0,0,0
"453","F","9","2",1,152,0,0,0
"461","F","2","2",1,281,0,0,4
"88","F","14","2",1,234,0,0,1
"107","F","3","2",1,291,0,0,0
"111","F","2","2",1,24,0,0,1
"323","F","3","2",1,170,0,0,0
"328","F","3","2",1,31,0,0,3
"30","F","2","2",1,163,0,0,0
"41","F","1","2",1,103,0,0,0
"177","F","1","2",1,5,0,0,1
"189","F","2","2",1,129,0,0,1
"223","F","2","2",1,112,0,0,0
"233","F","1","2",1,178,0,0,0
"255","F","1","2",1,208,0,0,1
"269","F","2","2",1,243,0,0,1
"307","F","1","2",1,191,0,0,4
"325","F","1","2",1,214,0,0,3
"447","F","2","2",0,174,0,0,0
"1","F","2","2",0,206,0,0,0
"114","F","2","2",0,187,0,0,0
"151","F","2","2",0,223,0,0,0
"188","F","2","2",0,133,0,0,0
"266","F","10","2",0,292,0,0,0
"360","F","2","2",0,89,0,0,0
"13","F","10","2",0,21,0,0,0
"35","F","8","2",0,149,0,0,0
"70","F","3","2",0,93,0,0,0
"147","F","2","2",0,270,0,0,0
"165","F","3","2",0,62,0,0,0
"180","F","2","2",0,30,0,0,0
"230","F","3","2",0,280,0,0,0
"351","F","1","2",0,27,0,0,0
"352","F","1","2",0,201,0,0,0
"363","F","3","2",0,72,0,0,0
"367","F","3","2",0,2,0,0,0
"391","F","2","2",0,276,0,0,0
"408","F","6","2",0,297,0,0,0
"332","M","2","2",1,281,0.399579206015915,0.443771928346252,4
"25","M","3","2",1,141,0.418618628289551,0.0997636927665134,1
"443","M","3","2",1,152,0.680889839073643,0.0252537580144798,0
"252","M","2","2",1,53,0.940476243151352,0.365036576625358,1
"451","M","6","2",1,112,0.492703068932596,0.163247225325904,0
"182","M","6","2",1,229,0.592216045946013,0.123181223549182,1
"36","M","5","2",1,234,0.791395327118022,0.226594170788303,1
"46","M","2","2",1,103,0.29800693038851,0.141142435870704,0
"124","M","5","2",1,214,0.753218453979848,0.510594939230941,3
"154","M","7","2",1,191,0.481835963423708,0.720856181846869,4
"186","M","5","2",1,208,0.956328919902964,0.49016162159387,1
"215","M","1","2",1,170,0.989329725969583,0.186383732296469,0
"276","M","1","2",1,243,0.938160491641611,0.321811998435609,1
"339","M","1","2",1,129,0.957066129660234,0.12693389180152,1
"497","M","2","2",1,178,0.985929168527946,0.0840180333495482,0
"342","M","2","2",0,116,0.599075959529728,0.235775809551116,0
"68","M","5","2",0,70,0.360441773673974,0.206192315235967,0
"262","M","9","2",0,198,0.266247656144454,0.549313269950764,0
"243","M","2","2",0,106,0.189476500498131,0.212585532035373,0
"150","M","11","2",0,57,0.118856406836732,0.733825022015375,0
"187","M","1","2",0,269,0.917305310256779,0.0603964435202357,0
"308","M","3","2",0,252,0.769311711424962,0.313003808173913,0
"453","F","9","3",1,62,0,0,0
"223","F","2","3",1,181,0,0,0
"9","F","3","3",1,40,0,0,1
"212","F","4","3",1,52,0,0,1
"107","F","3","3",1,254,0,0,4
"328","F","3","3",1,123,0,0,1
"269","F","2","3",1,271,0,0,0
"147","F","2","3",1,166,0,0,2
"180","F","2","3",1,129,0,0,0
"363","F","3","3",1,63,0,0,1
"367","F","3","3",1,259,0,0,0
"391","F","2","3",1,245,0,0,0
"408","F","6","3",1,277,0,0,0
"18","F","5","3",1,72,0,0,0
"157","F","7","3",1,127,0,0,0
"181","F","1","3",1,1,0,0,1
"229","F","1","3",1,193,0,0,0
"293","F","3","3",1,128,0,0,1
"322","F","3","3",1,54,0,0,1
"331","F","4","3",1,101,0,0,0
"393","F","1","3",1,268,0,0,2
"396","F","1","3",1,299,0,0,1
"419","F","2","3",1,234,0,0,1
"438","F","3","3",1,239,0,0,0
"101","F","3","3",0,185,0,0,0
"88","F","14","3",0,90,0,0,0
"323","F","3","3",0,269,0,0,0
"30","F","2","3",0,223,0,0,0
"189","F","2","3",0,50,0,0,0
"266","F","10","3",0,68,0,0,0
"13","F","10","3",0,70,0,0,0
"35","F","8","3",0,248,0,0,0
"70","F","3","3",0,143,0,0,0
"165","F","3","3",0,274,0,0,0
"100","F","1","3",0,169,0,0,0
"362","F","4","3",0,297,0,0,0
"481","F","1","3",0,41,0,0,0
"451","M","6","3",1,181,0.492703068932596,0.0816236126629519,0
"182","M","6","3",1,72,0.592216045946013,0.0615906117745908,0
"124","M","5","3",1,5,0.753218453979848,0.255297469615471,1
"154","M","7","3",1,234,0.481835963423708,0.360428090923434,1
"186","M","5","3",1,268,0.956328919902964,0.245080810796935,2
